"idsensore","tipologia","unit_dimisura","idstazione","nomestazione","quota","provincia","datastart","datastop","storico","cgb_nord","cgb_est","lng","lat","location"
"5882","Precipitazione","mm","575","Nibionno v.della Chiesa","310","LC","2002-12-02T00:00:00.000","2021-11-30T00:00:00.000","S","5066429","520613","9.265020964805544","45.751111261617815","
,  
(45.751111261617815, 9.265020964805544)"
"5883","Temperatura","°C","575","Nibionno v.della Chiesa","310","LC","2002-12-03T00:00:00.000","2021-11-30T00:00:00.000","S","5066429","520613","9.265020964805544","45.751111261617815","
,  
(45.751111261617815, 9.265020964805544)"
"5884","Precipitazione","mm","578","Varenna v.Polvani","220","LC","1991-01-01T00:00:00.000","2008-02-07T00:00:00.000","S","5095134","522088","9.285304059583972","46.00942283474235","
,  
(46.00942283474235, 9.285304059583972)"
"5887","Precipitazione","mm","617","Tavazzano con Villavesco Enel suolo","80","LO","2000-01-13T00:00:00.000","2015-06-15T00:00:00.000","S","5020175","533401","9.426274335502686","45.334287809355445","
,  
(45.334287809355445, 9.426274335502686)"
"5888","Temperatura","°C","617","Tavazzano con Villavesco Enel suolo","80","LO","2000-01-13T00:00:00.000","2015-06-15T00:00:00.000","S","5020175","533401","9.426274335502686","45.334287809355445","
,  
(45.334287809355445, 9.426274335502686)"
"5890","Temperatura","°C","598","San Rocco al Porto v.Matteotti","50","LO","2002-01-23T00:00:00.000",,"N","4992297","555154","9.70078817718398","45.081986696978625","
,  
(45.081986696978625, 9.70078817718398)"
"5894","Precipitazione","mm","530","Agrate Brianza v.Ferrario","162","MB","1992-03-24T00:00:00.000","2018-11-06T00:00:00.000","S","5046977","527628","9.354105650819204","45.57578475922807","
,  
(45.57578475922807, 9.354105650819204)"
"5895","Temperatura","°C","530","Agrate Brianza v.Ferrario","162","MB","1992-03-25T00:00:00.000","2018-11-06T00:00:00.000","S","5046977","527628","9.354105650819204","45.57578475922807","
,  
(45.57578475922807, 9.354105650819204)"
"5897","Temperatura","°C","620","Milano v.Brera","122","MI","1990-03-19T00:00:00.000",,"N","5035365","514782","9.189110383708842","45.47165629324304","
,  
(45.47165629324304, 9.189110383708842)"
"5900","Precipitazione","mm","512","Carate Brianza v.De Gasperi","250","MB","1996-03-31T00:00:00.000","2018-09-06T00:00:00.000","S","5057635","518272","9.234591661788048","45.672024734078455","
,  
(45.672024734078455, 9.234591661788048)"
"5901","Temperatura","°C","512","Carate Brianza v.De Gasperi","250","MB","1996-04-01T00:00:00.000","2018-04-26T00:00:00.000","S","5057635","518272","9.234591661788048","45.672024734078455","
,  
(45.672024734078455, 9.234591661788048)"
"5902","Precipitazione","mm","525","Corsico v.le Italia","119","MI","2002-03-29T00:00:00.000",,"N","5031403","507619","9.097410841871474","45.43610851009912","
,  
(45.43610851009912, 9.097410841871474)"
"5903","Temperatura","°C","525","Corsico v.le Italia","119","MI","1997-02-12T00:00:00.000",,"N","5031403","507619","9.097410841871474","45.43610851009912","
,  
(45.43610851009912, 9.097410841871474)"
"5908","Precipitazione","mm","502","Milano v.Juvara","122","MI","1989-01-01T00:00:00.000",,"N","5035546","517377","9.222315138737468","45.473225708577175","
,  
(45.473225708577175, 9.222315138737468)"
"5909","Temperatura","°C","502","Milano v.Juvara","122","MI","1989-01-01T00:00:00.000",,"N","5035546","517377","9.222315138737468","45.473225708577175","
,  
(45.473225708577175, 9.222315138737468)"
"5910","Temperatura","°C","535","Lacchiarella v.Molise","97","MI","1998-09-15T00:00:00.000",,"N","5019010","510542","9.134517264199278","45.32451741284727","
,  
(45.32451741284727, 9.134517264199278)"
"5911","Temperatura","°C","501","Milano v.Marche","129","MI","1989-01-01T00:00:00.000",,"N","5038105","514918","9.190933555313624","45.49631644365102","
,  
(45.49631644365102, 9.190933555313624)"
"5916","Precipitazione","mm","614","Rodano v.Turati","112","MI","1999-01-01T00:00:00.000",,"N","5035511","527631","9.353497140155191","45.47258002819812","
,  
(45.47258002819812, 9.353497140155191)"
"5917","Temperatura","°C","614","Rodano v.Turati","112","MI","1999-01-01T00:00:00.000",,"N","5035511","527631","9.353497140155191","45.47258002819812","
,  
(45.47258002819812, 9.353497140155191)"
"5918","Precipitazione","mm","513","Trezzo sull'Adda v.Nenni","199","MI","2001-02-21T00:00:00.000",,"N","5051253","539618","9.50812248390592","45.61369175877737","
,  
(45.61369175877737, 9.50812248390592)"
"5920","Temperatura","°C","503","Milano P.zza Zavattari","122","MI","1989-01-01T00:00:00.000",,"N","5035847","511082","9.141786267186658","45.47606340509791","
,  
(45.47606340509791, 9.141786267186658)"
"5921","Precipitazione","mm","571","Bormio v.Monte Braulio","1225","SO","1993-11-01T00:00:00.000","2016-10-04T00:00:00.000","S","5147136","605598","10.375432759159036","46.46952397132585","
,  
(46.46952397132585, 10.375432759159036)"
"5922","Temperatura","°C","571","Bormio v.Monte Braulio","1225","SO","1993-11-01T00:00:00.000","2016-10-04T00:00:00.000","S","5147136","605598","10.375432759159036","46.46952397132585","
,  
(46.46952397132585, 10.375432759159036)"
"5923","Precipitazione","mm","567","Chiavenna v.Cerletti","333","SO","1993-10-27T00:00:00.000","2010-12-31T00:00:00.000","S","5129768","530454","9.395590913257395","46.320803497826546","
,  
(46.320803497826546, 9.395590913257395)"
"5924","Temperatura","°C","567","Chiavenna v.Cerletti","333","SO","1993-10-27T00:00:00.000","2010-10-21T00:00:00.000","S","5129768","530454","9.395590913257395","46.320803497826546","
,  
(46.320803497826546, 9.395590913257395)"
"5927","Precipitazione","mm","572","Morbegno v.Cortivacci","262","SO","1998-09-29T00:00:00.000","2015-09-29T00:00:00.000","S","5108901","543736","9.566179893984474","46.132282960003735","
,  
(46.132282960003735, 9.566179893984474)"
"5928","Temperatura","°C","572","Morbegno v.Cortivacci","262","SO","1998-09-29T00:00:00.000","2015-09-26T00:00:00.000","S","5108901","543736","9.566179893984474","46.132282960003735","
,  
(46.132282960003735, 9.566179893984474)"
"5929","Precipitazione","mm","569","Sondrio v.Mazzini","307","SO","1993-10-28T00:00:00.000","2012-01-11T00:00:00.000","S","5113078","567173","9.87014407497457","46.16796681227828","
,  
(46.16796681227828, 9.87014407497457)"
"5930","Temperatura","°C","569","Sondrio v.Mazzini","307","SO","1993-10-28T00:00:00.000","2010-06-24T00:00:00.000","S","5113078","567173","9.87014407497457","46.16796681227828","
,  
(46.16796681227828, 9.87014407497457)"
"5931","Precipitazione","mm","570","Tirano Viale Italia","439","SO","1993-11-01T00:00:00.000","2012-07-03T00:00:00.000","S","5118891","589196","10.156470232146322","46.21774621439411","
,  
(46.21774621439411, 10.156470232146322)"
"5932","Temperatura","°C","570","Tirano Viale Italia","439","SO","1993-11-01T00:00:00.000","2018-05-17T00:00:00.000","S","5118891","589196","10.156470232146322","46.21774621439411","
,  
(46.21774621439411, 10.156470232146322)"
"5933","Precipitazione","mm","558","Busto Arsizio  Accam","206","VA","1998-12-05T00:00:00.000",,"N","5047718","487687","8.842165456706075","45.582894292717725","
,  
(45.582894292717725, 8.842165456706075)"
"5934","Precipitazione","mm","555","Busto Arsizio v.Magenta","222","VA","1991-05-25T00:00:00.000","2018-10-21T00:00:00.000","S","5050810","488313","8.850115752092071","45.610736040012604","
,  
(45.610736040012604, 8.850115752092071)"
"5935","Temperatura","°C","555","Busto Arsizio v.Magenta","222","VA","1991-05-25T00:00:00.000","2018-12-10T00:00:00.000","S","5050810","488313","8.850115752092071","45.610736040012604","
,  
(45.610736040012604, 8.850115752092071)"
"5938","Precipitazione","mm","557","Lonate Pozzolo v.Veneto","204","VA","1996-12-05T00:00:00.000","2018-12-10T00:00:00.000","S","5048975","479783","8.7407965765392","45.59402351710858","
,  
(45.59402351710858, 8.7407965765392)"
"5939","Temperatura","°C","557","Lonate Pozzolo v.Veneto","204","VA","1996-12-13T00:00:00.000","2018-06-19T00:00:00.000","S","5048975","479783","8.7407965765392","45.59402351710858","
,  
(45.59402351710858, 8.7407965765392)"
"5940","Precipitazione","mm","559","Somma Lombardo v.Facchinetti","210","VA","2000-03-20T00:00:00.000","2020-10-30T00:00:00.000","S","5055150","477613","8.71269145828479","45.649537127292405","
,  
(45.649537127292405, 8.71269145828479)"
"5941","Temperatura","°C","559","Somma Lombardo v.Facchinetti","210","VA","2000-03-20T00:00:00.000","2020-10-30T00:00:00.000","S","5055150","477613","8.71269145828479","45.649537127292405","
,  
(45.649537127292405, 8.71269145828479)"
"5946","Precipitazione","mm","552","Varese v.Vidoletti","425","VA","1999-05-24T00:00:00.000","2018-12-10T00:00:00.000","S","5075945","484773","8.80392612667495","45.83690077655548","
,  
(45.83690077655548, 8.80392612667495)"
"5947","Temperatura","°C","552","Varese v.Vidoletti","425","VA","1991-12-30T00:00:00.000","2018-12-10T00:00:00.000","S","5075945","484773","8.80392612667495","45.83690077655548","
,  
(45.83690077655548, 8.80392612667495)"
"5966","Temperatura","°C","625","Casalmaggiore v.Volta","23","CR","1992-06-01T00:00:00.000","2007-02-21T00:00:00.000","S","4981793","612537","10.427376916159512","44.980660403835316","
,  
(44.980660403835316, 10.427376916159512)"
"5968","Temperatura","°C","628","Cremona p.zza Libertà","61","CR","1992-06-10T00:00:00.000","2006-04-04T00:00:00.000","S","4998730","581171","10.032359066275932","45.13737896273478","
,  
(45.13737896273478, 10.032359066275932)"
"5969","Temperatura","°C","629","Crema v.XI febbraio","79","CR","1992-08-01T00:00:00.000",,"N","5023885","555127","9.703945513613167","45.366309078194334","
,  
(45.366309078194334, 9.703945513613167)"
"5990","Direzione Vento","°","584","Bergamo v.Garibaldi","249","BG","1994-11-23T00:00:00.000","2010-04-14T00:00:00.000","S","5060449","551482","9.66124914606551","45.69568034432694","
,  
(45.69568034432694, 9.66124914606551)"
"6017","Direzione Vento","°","635","Tavazzano con Villavesco Enel","80","LO","2000-01-13T00:00:00.000","2015-08-03T00:00:00.000","S","5020197","533382","9.426033342934328","45.33448673932815","
,  
(45.33448673932815, 9.426033342934328)"
"6026","Direzione Vento","°","530","Agrate Brianza v.Ferrario","162","MB","1999-10-29T00:00:00.000","2016-08-11T00:00:00.000","S","5046977","527628","9.354105650819204","45.57578475922807","
,  
(45.57578475922807, 9.354105650819204)"
"6060","Direzione Vento","°","513","Trezzo sull'Adda v.Nenni","199","MI","2001-02-22T00:00:00.000",,"N","5051253","539618","9.50812248390592","45.61369175877737","
,  
(45.61369175877737, 9.50812248390592)"
"6103","Velocità Vento","m/s","584","Bergamo v.Garibaldi","249","BG","1994-06-15T00:00:00.000","2011-07-11T00:00:00.000","S","5060449","551482","9.66124914606551","45.69568034432694","
,  
(45.69568034432694, 9.66124914606551)"
"6116","Velocità Vento","m/s","530","Agrate Brianza v.Ferrario","162","MB","1990-03-12T00:00:00.000","2013-10-30T00:00:00.000","S","5046977","527628","9.354105650819204","45.57578475922807","
,  
(45.57578475922807, 9.354105650819204)"
"6137","Velocità Vento","m/s","513","Trezzo sull'Adda v.Nenni","199","MI","2001-02-22T00:00:00.000",,"N","5051253","539618","9.50812248390592","45.61369175877737","
,  
(45.61369175877737, 9.50812248390592)"
"6157","Umidità Relativa","%","595","Filago v.Don Milani","190","BG","1992-01-01T00:00:00.000",,"N","5053519","543342","9.556084255790864","45.63386450908066","
,  
(45.63386450908066, 9.556084255790864)"
"6158","Umidità Relativa","%","594","Bergamo v.Goisis","290","BG","1996-09-13T00:00:00.000",,"N","5062715","553620","9.688958745309764","45.715912469852206","
,  
(45.715912469852206, 9.688958745309764)"
"6159","Umidità Relativa","%","596","Osio Sotto v.per Levate","182","BG","2000-04-04T00:00:00.000",,"N","5052072","547691","9.611737821812373","45.62055567939559","
,  
(45.62055567939559, 9.611737821812373)"
"6160","Umidità Relativa","%","582","Bergamo v.S.Giorgio","249","BG","1989-12-01T00:00:00.000","2010-04-14T00:00:00.000","S","5058641","552746","9.677286764680007","45.67931285015467","
,  
(45.67931285015467, 9.677286764680007)"
"6161","Umidità Relativa","%","586","Costa Volpino v.Nazionale","192","BG","1993-07-26T00:00:00.000",,"N","5075429","585212","10.09706172418631","45.82715793876258","
,  
(45.82715793876258, 10.09706172418631)"
"6163","Umidità Relativa","%","564","Erba v. Battisti","279","CO","2009-02-21T00:00:00.000",,"N","5072803","517232","9.221779204488435","45.808573806922965","
,  
(45.808573806922965, 9.221779204488435)"
"6164","Umidità Relativa","%","573","Colico v.La Madoneta","229","LC","2001-07-11T00:00:00.000",,"N","5109468","529713","9.384687247651794","46.1381409051264","
,  
(46.1381409051264, 9.384687247651794)"
"6167","Umidità Relativa","%","575","Nibionno v.della Chiesa","310","LC","2002-12-03T00:00:00.000","2021-11-30T00:00:00.000","S","5066429","520613","9.265020964805544","45.751111261617815","
,  
(45.751111261617815, 9.265020964805544)"
"6169","Umidità Relativa","%","617","Tavazzano con Villavesco Enel suolo","80","LO","2000-01-13T00:00:00.000","2015-06-15T00:00:00.000","S","5020175","533401","9.426274335502686","45.334287809355445","
,  
(45.334287809355445, 9.426274335502686)"
"6170","Umidità Relativa","%","598","San Rocco al Porto v.Matteotti","50","LO","2002-01-23T00:00:00.000",,"N","4992297","555154","9.70078817718398","45.081986696978625","
,  
(45.081986696978625, 9.70078817718398)"
"6172","Umidità Relativa","%","530","Agrate Brianza v.Ferrario","162","MB","1999-01-01T00:00:00.000","2018-11-06T00:00:00.000","S","5046977","527628","9.354105650819204","45.57578475922807","
,  
(45.57578475922807, 9.354105650819204)"
"6174","Umidità Relativa","%","620","Milano v.Brera","122","MI","2002-12-05T00:00:00.000",,"N","5035365","514782","9.189110383708842","45.47165629324304","
,  
(45.47165629324304, 9.189110383708842)"
"6175","Umidità Relativa","%","512","Carate Brianza v.De Gasperi","250","MB","1999-01-01T00:00:00.000","2018-04-26T00:00:00.000","S","5057635","518272","9.234591661788048","45.672024734078455","
,  
(45.672024734078455, 9.234591661788048)"
"6176","Umidità Relativa","%","525","Corsico v.le Italia","119","MI","1999-01-01T00:00:00.000",,"N","5031403","507619","9.097410841871474","45.43610851009912","
,  
(45.43610851009912, 9.097410841871474)"
"6179","Umidità Relativa","%","502","Milano v.Juvara","122","MI","1999-01-01T00:00:00.000",,"N","5035546","517377","9.222315138737468","45.473225708577175","
,  
(45.473225708577175, 9.222315138737468)"
"6180","Umidità Relativa","%","535","Lacchiarella v.Molise","97","MI","1999-01-01T00:00:00.000",,"N","5019010","510542","9.134517264199278","45.32451741284727","
,  
(45.32451741284727, 9.134517264199278)"
"6183","Umidità Relativa","%","614","Rodano v.Turati","112","MI","1999-01-01T00:00:00.000",,"N","5035511","527631","9.353497140155191","45.47258002819812","
,  
(45.47258002819812, 9.353497140155191)"
"6184","Umidità Relativa","%","513","Trezzo sull'Adda v.Nenni","199","MI","2001-02-22T00:00:00.000",,"N","5051253","539618","9.50812248390592","45.61369175877737","
,  
(45.61369175877737, 9.50812248390592)"
"6185","Umidità Relativa","%","503","Milano P.zza Zavattari","122","MI","2002-04-22T00:00:00.000",,"N","5035847","511082","9.141786267186658","45.47606340509791","
,  
(45.47606340509791, 9.141786267186658)"
"6186","Umidità Relativa","%","571","Bormio v.Monte Braulio","1225","SO","2000-01-16T00:00:00.000","2016-10-04T00:00:00.000","S","5147136","605598","10.375432759159036","46.46952397132585","
,  
(46.46952397132585, 10.375432759159036)"
"6187","Umidità Relativa","%","567","Chiavenna v.Cerletti","333","SO","1999-12-17T00:00:00.000","2010-10-21T00:00:00.000","S","5129768","530454","9.395590913257395","46.320803497826546","
,  
(46.320803497826546, 9.395590913257395)"
"6189","Umidità Relativa","%","572","Morbegno v.Cortivacci","262","SO","1999-12-13T00:00:00.000","2015-09-29T00:00:00.000","S","5108901","543736","9.566179893984474","46.132282960003735","
,  
(46.132282960003735, 9.566179893984474)"
"6191","Umidità Relativa","%","570","Tirano Viale Italia","439","SO","1999-12-15T00:00:00.000","2018-05-17T00:00:00.000","S","5118891","589196","10.156470232146322","46.21774621439411","
,  
(46.21774621439411, 10.156470232146322)"
"6193","Umidità Relativa","%","557","Lonate Pozzolo v.Veneto","204","VA","1996-12-13T00:00:00.000","2018-06-19T00:00:00.000","S","5048975","479783","8.7407965765392","45.59402351710858","
,  
(45.59402351710858, 8.7407965765392)"
"6194","Umidità Relativa","%","559","Somma Lombardo v.Facchinetti","210","VA","2000-03-20T00:00:00.000","2020-10-30T00:00:00.000","S","5055150","477613","8.71269145828479","45.649537127292405","
,  
(45.649537127292405, 8.71269145828479)"
