ANNO,ATS STRUTTURA,CODICE DRG,DESCRIZIONE DRG,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2014,328 - ATS DI PAVIA,389,NEONATI A TERMINE CON AFFEZIONI MAGGIORI,7.65283,0
2014,328 - ATS DI PAVIA,542,TRACH. VM = 96 ORE O DIAPR NO FACCIA... SENZA INTCH MAGG.,39.480769,0
2014,REGIONE LOMBARDIA,147,RESEZIONE RETTALE SENZA CC,10.379056,0
2014,REGIONE LOMBARDIA,176,ULCERA PEPTICA COMPLICATA,8.787946,1.181818
2014,REGIONE LOMBARDIA,246,ARTROPATIE NON SPECIFICHE,8.419525,2
2014,REGIONE LOMBARDIA,251,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' >17 SENZA CC",3.62782,1
2014,REGIONE LOMBARDIA,252,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' <18",1.600362,1
2014,REGIONE LOMBARDIA,301,MAL. ENDOCRINE SENZA CC,6.543611,1.235294
2014,REGIONE LOMBARDIA,351,STERILIZZAZIONE MASCHILE,2.5,1
2014,REGIONE LOMBARDIA,405,"LEUCEMIA ACUTA SENZA INT. CHIR. MAGGIORI,ETA' < 18",18.795775,2.626866
2014,REGIONE LOMBARDIA,445,"TRAUMATISMI, ETA' > 17 SENZA CC",5.358696,1
2014,REGIONE LOMBARDIA,572,MALATTIE GASTROINTESTINALI MAGGIORI E INFEZIONI PERITONEALI,9.692698,1
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,022,ENCEFALOPATIA IPERTENSIVA,13.333333,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,122,"MAL.CARDIOVASC. CON IMA SENZA CC CARD.,VIVI",6.992416,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,238,OSTEOMIELITE,19.453947,8.111111
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,409,RADIOTERAPIA,6.358209,3.333333
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,512,TRAPIANTO CONTEMPORANEO DI PANCREAS E RENE,30.333333,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,513,TRAPIANTO DI PANCREAS,16.666667,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,523,ABUSO O DIPEND. ALCOOL/FARMACI SNZ T RIAB. SNZ. CC,8.073574,3.882353
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,547,BYPASS CORONAR. CON CATETERISMO CARDIACO CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,18.393258,0
2015,322 - ATS DELL'INSUBRIA,049,INT. MAGGIORI SU CAPO E SU COLLO,7.797297,0
2015,322 - ATS DELL'INSUBRIA,101,ALTRE DIA. APP. RESPIRATORIO CON CC,13.307692,1
2015,322 - ATS DELL'INSUBRIA,152,INT. MINORI SU INTESTINO CRASSO E TENUE CON CC,19.733333,0
2015,322 - ATS DELL'INSUBRIA,196,COLECISTECTOMIA CON ESPLORAZ. DOTTO COM. SENZA CC,11.125,0
2015,322 - ATS DELL'INSUBRIA,320,"INFEZIONI RENE E VIE URINARIE, ETA' > 17 CON CC",9.986564,1
2015,322 - ATS DELL'INSUBRIA,375,PARTO VAGINALE CON ALTRO INT. ESCL.STERIL. E/O D&C,3,0
2015,322 - ATS DELL'INSUBRIA,410,CHEMIOTERAPIA SENZA DIA.SECOND. DI LEUCEMIA ACUTA,7.027417,2.137615
2015,322 - ATS DELL'INSUBRIA,411,ANAMNESI DI T.M. SENZA ENDOSCOPIA,8.191781,1.05
2015,322 - ATS DELL'INSUBRIA,433,"DIPEND.ALCOOL/FARMACI,DIMESSO CONTRO PARERE SANIT.",1.8,0
2015,322 - ATS DELL'INSUBRIA,492,CHEMIO ASSOC. DIA SEC. LEUCEMIA ACUTA O USO DI ALTE DOSI DI AGENTI CHEMIOT.,16.333333,0
2015,322 - ATS DELL'INSUBRIA,510,USTIONI NON ESTESE CON CC O TRAUMI RILEVANTI,4,0
2015,322 - ATS DELL'INSUBRIA,511,USTIONI NON ESTESE SENZA CC O TRAUMI RILEVANTI,7.257143,0
2015,322 - ATS DELL'INSUBRIA,522,ABUSO O DIPEND. ALCOOL/FARMACI CON T RIAB. SNZ. CC,11,0
2015,322 - ATS DELL'INSUBRIA,559,ICTUS ISCHEMICO ACUTO CON USO DI AGENTI TROMBOLITICI,10.033784,0
2015,323 - ATS DELLA MONTAGNA,110,INT. MAGGIORI SU SIST. CARDIOVASCOLARE CON CC,11.633333,0
2015,323 - ATS DELLA MONTAGNA,184,"GASTROENT., MISCELL. MAL. DIGER.,ETA'< 18",2.809963,1
2015,323 - ATS DELLA MONTAGNA,288,INT. PER OBESITA',3.5,0
2015,323 - ATS DELLA MONTAGNA,392,"SPLENECTOMIA, ETA' > 17",8,0
2015,323 - ATS DELLA MONTAGNA,545,REVISIONE DI SOSTITUZIONE DELL'ANCA O DEL GINOCCHIO,14.09434,0
2015,323 - ATS DELLA MONTAGNA,563,"CONVULSIONI, ETÃ > 17 ANNI SENZA CC",7.251799,0
2015,324 - ATS DELLA BRIANZA,027,"STUPORE E COMA TRAUMAT.,COMA > 1 H",52.572917,11.2
2015,324 - ATS DELLA BRIANZA,073,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'> 17",4.728232,4.176471
2015,324 - ATS DELLA BRIANZA,150,LISI DI ADERENZE PERITONEALI CON CC,13.788462,0
2015,324 - ATS DELLA BRIANZA,190,"ALTRE DIA. APP. DIGERENTE, ET{  < 18",3.629213,1
2015,324 - ATS DELLA BRIANZA,195,COLECISTECTOMIA CON ESPLORAZ. DOTTO COM. CON CC,20,0
2015,324 - ATS DELLA BRIANZA,208,MAL. VIE BILIARI SENZA CC,6,1
2015,324 - ATS DELLA BRIANZA,369,"DIST. MESTRUALI,ALTRI DIST. APP.RIPRODUTTIVO FEMM.",3.545946,1.074627
2015,324 - ATS DELLA BRIANZA,372,PARTO VAGINALE CON CC,4.869416,0
2015,324 - ATS DELLA BRIANZA,412,ANAMNESI DI T.M. CON ENDOSCOPIA,5.45,1
2015,324 - ATS DELLA BRIANZA,413,"ALTRE ALTERAZIONI MIELOPROLIF., ETC. CON CC",12.888889,0
2015,324 - ATS DELLA BRIANZA,414,"ALTRE ALTERAZIONI MIELOPROLIF., ETC. SENZA CC",7.428571,1
2015,324 - ATS DELLA BRIANZA,429,DISTURBI ORGANICI E RITARDO MENTALE,10.016563,1.648485
2015,324 - ATS DELLA BRIANZA,451,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA' <18",2.25,0
2015,324 - ATS DELLA BRIANZA,455,"ALTRE DIA. TRAUMATISMI, AVVEL., ETC. SENZA CC",4.6875,1
2015,324 - ATS DELLA BRIANZA,487,ALTRI TRAUMATISMI MULTIPLI RILEVANTI,13.085106,0
2015,324 - ATS DELLA BRIANZA,493,COLECISTECTOMIA LAPAR. SNZ. ESP. DOTTO COM. CON CC,11.244898,0
2015,324 - ATS DELLA BRIANZA,529,INTERVENTI DI ANASTOMOSI VENTRICOLARE CON CC,23,0
2015,324 - ATS DELLA BRIANZA,566,DIAGNOSI RELATIVE ALL'APPARATO RESPIRATORIO CON RESPIRAZIONE ASSISTITA < 96 ORE,10.747423,0
2015,324 - ATS DELLA BRIANZA,573,INTERVENTI MAGGIORI SULLA VESCICA,21.545455,0
2015,324 - ATS DELLA BRIANZA,575,"SETTICEMIA CON VENTILAZIONE MECCANICA = 96 ORE, ETÃ > 17 ANNI",13.375,0
2015,325 - ATS DI BERGAMO,023,STUPORE E COMA NON TRAUMATICO,80.139037,0
2015,325 - ATS DI BERGAMO,073,"ALTRE DIA. ORECCHIO, NASO, BOCCA, GOLA, ETA'> 17",3.480916,1
2015,325 - ATS DI BERGAMO,095,PNEUMOTORACE SENZA CC,4.942029,0
2015,325 - ATS DI BERGAMO,101,ALTRE DIA. APP. RESPIRATORIO CON CC,11.097561,0
2015,325 - ATS DI BERGAMO,150,LISI DI ADERENZE PERITONEALI CON CC,13.380952,0
2015,325 - ATS DI BERGAMO,197,COLECISTECTOMIA SENZA ESPLORAZ. DOTTO COM. CON CC,13.58,0
2015,325 - ATS DI BERGAMO,220,"INT.ARTO INF.,OMERO ESCL.ANCA ETC.,ETA'< 18",3.328859,0
2015,325 - ATS DI BERGAMO,226,INT. SU TESSUTI MOLLI CON CC,13.2,0
2015,325 - ATS DI BERGAMO,256,ALTRE DIA. SIST. MUSCOLOSCHEL. E TESS. CONNETTIVO,16.223604,1
2015,325 - ATS DI BERGAMO,284,MAL. MINORI DELLA PELLE SENZA CC,6.948529,1
2015,325 - ATS DI BERGAMO,294,DIABETE ETA' > 35,7.324415,1.456693
2015,325 - ATS DI BERGAMO,368,INFEZIONI APP. RIPRODUTTIVO FEMMINILE,5.439024,1
2015,325 - ATS DI BERGAMO,387,PREMATURIT` CON AFFEZIONI MAGGIORI,25.782123,0
2015,325 - ATS DI BERGAMO,407,"ALTERAZ. MIELOPROLIF.,ETC. CON INT. MAGG. SENZA CC",6.420455,0
2015,325 - ATS DI BERGAMO,414,"ALTRE ALTERAZIONI MIELOPROLIF., ETC. SENZA CC",7.96875,1
2015,325 - ATS DI BERGAMO,424,INT. CHIR. IN PAZ. CON DIA. PRINC. DI MAL. MENTALE,31.833333,0
2015,325 - ATS DI BERGAMO,464,SEGNI E SINTOMI SENZA CC,7.223256,1.333333
2015,325 - ATS DI BERGAMO,495,TRAPIANTO DI POLMONE,46.444444,0
2015,325 - ATS DI BERGAMO,515,IMP. DEFIBRILLATORE CARDIACO SNZ CATET. CARDIACO,7.495575,0
2015,325 - ATS DI BERGAMO,541,OSS. EXTRACORP. A MEMBRANE O TRACH. VM = 96 ORE O DIAPR NO FACCIA... INTCH MAGG.,52.484375,0
2015,325 - ATS DI BERGAMO,546,ARTRODESI VERTEB. ECCETTO CERV. CON DEVIAZIONE COLONNA VERTEB. O NEOPL. MALIGNA,24,0
2015,325 - ATS DI BERGAMO,576,"SETTICEMIA SENZA VENTILAZIONE MECCANICA  = 96 ORE, ETÃ > 17 ANNI",13.337127,0
2015,326 - ATS DI BRESCIA,069,"OTITE M.,INFEZ. VIE RESPIR. SUP.,ETA' >17 SENZA CC",4.117347,1.076923
2015,326 - ATS DI BRESCIA,142,SINCOPE E COLLASSO SENZA CC,5.653846,1
2015,326 - ATS DI BRESCIA,147,RESEZIONE RETTALE SENZA CC,9.811594,0
2015,326 - ATS DI BRESCIA,185,"MAL.DENTI,BOCCA ESCL. ESTRAZ. E RIPARAZ.,ETA' > 17",4.576577,1
2015,326 - ATS DI BRESCIA,204,MAL. PANCREAS ESCL. T.M.,8.80167,0
2015,326 - ATS DI BRESCIA,240,MAL. TESSUTO CONNETTIVO CON CC,17.705882,0
2015,326 - ATS DI BRESCIA,312,"INT. SU URETRA, ETA' > 17 CON CC",9.8,0
2015,326 - ATS DI BRESCIA,376,DIA. RELATIVE A POSTPARTO E POSTABORTO SENZA INT.,3.916667,0
2015,326 - ATS DI BRESCIA,382,FALSO TRAVAGLIO,1.701031,0
2015,326 - ATS DI BRESCIA,385,NEONATI MORTI O TRASFERITI AD ALTRE STRUTTURE DI A,6.273684,0
2015,326 - ATS DI BRESCIA,411,ANAMNESI DI T.M. SENZA ENDOSCOPIA,5.227848,1
2015,326 - ATS DI BRESCIA,418,INFEZIONI POST-CHIRURGICHE E POST-TRAUMATICHE,10.092105,1
2015,326 - ATS DI BRESCIA,486,ALTRI INT.CHIR. PER TRAUMATISMI MULTIPLI RILEVANTI,16.833333,0
2015,326 - ATS DI BRESCIA,490,INFEZ. HIV CON O SENZA ALTRE PATOLOGIE CORRELATE,12.25,0
2015,326 - ATS DI BRESCIA,534,INTERVENTI VASCOLARI EXTRACRANICI SENZA CC,4.342175,0
2015,327 - ATS DELLA VAL PADANA,003,CRANIOTOMIA ETA' < 18,6.333333,0
2015,327 - ATS DELLA VAL PADANA,032,"COMMOZIONE CEREBRALE, ETA' > 17 SENZA CC",5.333333,0
2015,327 - ATS DELLA VAL PADANA,034,ALTRE MAL. SIST. NERVOSO CON CC,26.173913,0
2015,327 - ATS DELLA VAL PADANA,106,BYPASS CORONARICO CON PTCA,9.333333,0
2015,327 - ATS DELLA VAL PADANA,170,ALTRI INT. SU APP. DIGERENTE CON CC,12.358974,0
2015,327 - ATS DELLA VAL PADANA,226,INT. SU TESSUTI MOLLI CON CC,18.555556,0
2015,327 - ATS DELLA VAL PADANA,246,ARTROPATIE NON SPECIFICHE,10.761905,0
2015,327 - ATS DELLA VAL PADANA,257,MASTECTOMIA TOTALE PER T.M. CON CC,4.854167,0
2015,327 - ATS DELLA VAL PADANA,276,PATOLOGIE NON MALIGNE DELLA MAMMELLA,1,1
2015,327 - ATS DELLA VAL PADANA,291,INT. SU DOTTO TIREOGLOSSO,2.5,0
2015,327 - ATS DELLA VAL PADANA,300,MAL. ENDOCRINE CON CC,10.785714,1
2015,327 - ATS DELLA VAL PADANA,304,"INTERVENTI SU RENE E URETERE, NON PER NEOPLASIA CON CC",9.306452,0
2015,327 - ATS DELLA VAL PADANA,308,INT. MINORI SU VESCICA CON CC,7.277778,0
2015,327 - ATS DELLA VAL PADANA,353,"EVISC. PELVICA,ISTERECTOMIA E VULVECTOMIA RADICALE",8.597561,0
2015,327 - ATS DELLA VAL PADANA,454,"ALTRE DIA. TRAUMATISMI, AVVEL., ETC. CON CC",9,0
2015,327 - ATS DELLA VAL PADANA,482,"TRACHEOSTOMIA PER DIST. ORALI,LARINGEI O FARINGEI",21.290909,0
2015,327 - ATS DELLA VAL PADANA,497,ARTRODESI VERTEBR. ESCL. QUELLA CERVICALE CON CC,9.695652,0
2015,327 - ATS DELLA VAL PADANA,511,USTIONI NON ESTESE SENZA CC O TRAUMI RILEVANTI,6.214286,14.2
2015,327 - ATS DELLA VAL PADANA,524,ISCHEMIA CEREBRALE TRANSITORIA,6.905429,1
2015,328 - ATS DI PAVIA,011,NEOPLASIE SIST. NERVOSO SENZA CC,8.044304,0
2015,328 - ATS DI PAVIA,022,ENCEFALOPATIA IPERTENSIVA,8.354839,0
2015,328 - ATS DI PAVIA,075,INT. MAGGIORI SUL TORACE,11.727273,0
2015,328 - ATS DI PAVIA,079,"INFEZ. E INFIAMM. RESPIRATORIE, ETA' > 17 CON CC",17.859259,1
2015,328 - ATS DI PAVIA,103,TRAPIANTO DI CUORE O IMPIANTO DI SISTEMA DI ASSISTENZA CARDIACA,40.666667,0
2015,328 - ATS DI PAVIA,144,ALTRE DIA. APP. CIRCOLATORIO CON CC,19.365169,0
2015,328 - ATS DI PAVIA,172,T.M. APP. DIGERENTE CON CC,14.727749,1
2015,328 - ATS DI PAVIA,184,"GASTROENT., MISCELL. MAL. DIGER.,ETA'< 18",2.986486,1
2015,328 - ATS DI PAVIA,249,RICOVERI SUCCESSIVI PER MAL.SIST.MUSCOLOSCHEL.ETC.,20.52007,1
2015,328 - ATS DI PAVIA,252,"TRAUMI AVAMBRACCIO, MANO E PIEDE,ETA' <18",1.265306,0
2015,328 - ATS DI PAVIA,256,ALTRE DIA. SIST. MUSCOLOSCHEL. E TESS. CONNETTIVO,19.812918,1.731707
2015,328 - ATS DI PAVIA,349,IPERTROFIA PROSTATICA BENIGNA SENZA CC,3.333333,1
2015,328 - ATS DI PAVIA,372,PARTO VAGINALE CON CC,4.54878,0
2015,328 - ATS DI PAVIA,466,RICOVERI SUCC. SENZA ANAMNESI T.M.COME DIA.SECOND.,6.5,1
2015,328 - ATS DI PAVIA,536,IMP. DI DEFIBRILL. CARD. CON CATETERISMO CARD. SENZA IMA INSUFF. CARD. O SHOCK,12.6,0
2015,328 - ATS DI PAVIA,545,REVISIONE DI SOSTITUZIONE DELL'ANCA O DEL GINOCCHIO,10.258824,0
2015,328 - ATS DI PAVIA,568,"INT ESOFAGO, STOMACO E DUODENO, ETÃ > 17 ANNI CON CC SENZA DIA GASTROINTEST MAGG",23.716418,0
2015,REGIONE LOMBARDIA,026,"CONVULSIONI E CEFALEA, ETA' < 18",4.426841,1.512059
2015,REGIONE LOMBARDIA,122,"MAL.CARDIOVASC. CON IMA SENZA CC CARD.,VIVI",7.13666,0
2015,REGIONE LOMBARDIA,128,TROMBOFLEBITE VENE PROFONDE,9.021231,0
2015,REGIONE LOMBARDIA,298,"DIST. NUTRIZIONE E METABOLISMO,ETA' <18",4.206553,1.039312
2015,REGIONE LOMBARDIA,302,TRAPIANTO RENALE,16.557185,0
2015,REGIONE LOMBARDIA,462,RIABILITAZIONE,18.266484,1
2015,REGIONE LOMBARDIA,519,ARTRODESI VERTEBRALE CERVICALE CON CC,15.876404,0
2015,REGIONE LOMBARDIA,529,INTERVENTI DI ANASTOMOSI VENTRICOLARE CON CC,23.071942,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,010,NEOPLASIE SIST. NERVOSO CON CC,12.107261,1.428571
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,032,"COMMOZIONE CEREBRALE, ETA' > 17 SENZA CC",6.184211,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,095,PNEUMOTORACE SENZA CC,5.35782,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,105,INT. VALVOLE CARDIACHE SENZA CATETERISMO CARDIACO,15.859968,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,126,ENDOCARDITE ACUTA E SUBACUTA,23.898058,34
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,143,DOLORE TORACICO,3.967262,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,242,ARTRITE SETTICA,12.229885,16.5
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,298,"DIST. NUTRIZIONE E METABOLISMO,ETA' <18",4.724444,1.063859
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,499,INT. DORSO E COLLO ESCL. ARTRODESI VERTEBR. CON CC,18.514286,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,528,INTERVENTI VASCOLARI INTRACRANICI CON DIAGNOSI PRINCIPALE DI EMORRAGIA,19.469231,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,553,ALTRI INTERVENTI VASCOLARI CON CC CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,15.785714,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,557,INT SISTEMA CARDIOVASC VIA PERCUTANEA CON STENT MED CON DIA CARDIOVASC MAGG,8.994526,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,048,"ALTRE MAL. OCCHIO, ETA' < 18",4.064103,1.238095
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,092,MALATTIA POLMONARE INTERSTIZIALE CON CC,11.633205,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,242,ARTRITE SETTICA,11.333333,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,272,MAL. MAGGIORI DELLA PELLE CON CC,19.343284,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,322,"INFEZIONI RENE E VIE URINARIE, ETA' < 18",5.255882,1.666667
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,328,"STENOSI URETRALE, ETA' > 17 CON CC",4.555556,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,418,INFEZIONI POST-CHIRURGICHE E POST-TRAUMATICHE,9.808824,7.4
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,422,"MAL. VIRALI, FEBBRE ORIGINE SCONOSC., ETA' < 18",4.094034,2.333333
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,451,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA' <18",2.108808,3.714286
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,547,BYPASS CORONAR. CON CATETERISMO CARDIACO CON DIAGNOSI CARDIOVASCOLARE MAGGIORE,17.876404,0
2012,322 - ATS DELL'INSUBRIA,019,MAL. NERVI CRANICI E PERIFERICI SENZA CC,11.455782,2.163636
2012,322 - ATS DELL'INSUBRIA,071,LARINGOTRACHEITE,4.5,0
2012,322 - ATS DELL'INSUBRIA,096,"BRONCHITE E ASMA, ETA' > 17 CON CC",9.697211,0
2012,322 - ATS DELL'INSUBRIA,131,MAL. VASCOLARI PERIFERICHE SENZA CC,6.347059,3.5
2012,322 - ATS DELL'INSUBRIA,135,"MAL. CARDIACHE CONGENITE E VALV.,ETA' >17 CON CC",11.666667,0
2012,322 - ATS DELL'INSUBRIA,193,INT. SU VIE BILIARI ESCL. COLECISTECTOMIA CON CC,22.060606,0
2012,322 - ATS DELL'INSUBRIA,198,COLECISTECTOMIA SENZA ESPLORAZ.DOTTO COM. SENZA CC,8.264463,0
2012,322 - ATS DELL'INSUBRIA,277,"CELLULITE, ETA' > 17 CON CC",13.833333,0
2012,322 - ATS DELL'INSUBRIA,285,"AMPUTAZ. ARTO INF. PER MAL. ENDOCRINE, ETC.",8.5,0
2012,322 - ATS DELL'INSUBRIA,318,NEOPLASIE RENE E VIE URINARIE CON CC,12.14433,0
2012,322 - ATS DELL'INSUBRIA,325,"SEGNI,SINTOMI RENE E VIE URINARIE,ETA'>17 CON CC",7.885057,0
2012,322 - ATS DELL'INSUBRIA,383,ALTRE DIA. PREPARTO CON CC MEDICHE,4.664646,1
2012,322 - ATS DELL'INSUBRIA,451,"AVVEL.,EFFETTI TOSSICI DA FARMACI,ETA' <18",2.424242,0
2012,322 - ATS DELL'INSUBRIA,540,LINFOMA E LEUCEMIA CON INTERVENTI CHIRURGICI MAGGIORI SENZA CC,7.350649,0
2012,322 - ATS DELL'INSUBRIA,578,MALATTIE INFETTIVE E PARASSITARIE CON INTERVENTO CHIRURGICO,22.796117,0
2012,323 - ATS DELLA MONTAGNA,094,PNEUMOTORACE CON CC,7.605263,0
2012,323 - ATS DELLA MONTAGNA,181,OCCLUSIONE GASTROINTESTINALE SENZA CC,5.573099,0
2012,323 - ATS DELLA MONTAGNA,210,"INT.ANCA,FEMORE ESCL.ARTICOL.MAGG.,ETA'>17 CON CC",11.166667,0
2012,323 - ATS DELLA MONTAGNA,232,ARTROSCOPIA,2.596273,0
2012,323 - ATS DELLA MONTAGNA,236,FRATTURE ANCA E PELVI,8.325967,0
2012,323 - ATS DELLA MONTAGNA,321,"INFEZIONI RENE E VIE URINARIE, ETA' > 17 SENZA CC",6.76699,2.5
2012,323 - ATS DELLA MONTAGNA,346,T.M. APP. RIPRODUTTIVO MASCHILE CON CC,11.555556,0
2012,323 - ATS DELLA MONTAGNA,370,PARTO CESAREO CON CC,7.341463,0
2012,323 - ATS DELLA MONTAGNA,405,"LEUCEMIA ACUTA SENZA INT. CHIR. MAGGIORI,ETA' < 18",1,0
2012,323 - ATS DELLA MONTAGNA,487,ALTRI TRAUMATISMI MULTIPLI RILEVANTI,10.714286,0
2012,323 - ATS DELLA MONTAGNA,491,INT. SU ARTICOLAZ. MAGG. E REIMPIANTI DI ARTI SUP.,8.128205,0
2012,323 - ATS DELLA MONTAGNA,543,CRANIOT. CON IMP. DI DISPOS. MAGG. O DIAPR ACUTA COMPL. DEL SIST. NERVOSO CENTR,27.428571,0
2012,325 - ATS DI BERGAMO,126,ENDOCARDITE ACUTA E SUBACUTA,25.5,0
2012,323 - ATS DELLA MONTAGNA,554,ALTRI INTERVENTI VASCOLARI CON CC SENZA DIAGNOSI CARDIOVASCOLARE MAGGIORE,13.03125,0
2012,323 - ATS DELLA MONTAGNA,562,"CONVULSIONI, ETÃ > 17 ANNI CON CC",8.828125,0
2012,323 - ATS DELLA MONTAGNA,566,DIAGNOSI RELATIVE ALL'APPARATO RESPIRATORIO CON RESPIRAZIONE ASSISTITA < 96 ORE,6.663366,0
2012,323 - ATS DELLA MONTAGNA,569,INT MAGG SU INTESTINO CRASSO E TENUE CON CC CON DIA GASTROINTESTINALE MAGG,19.958333,0
2012,323 - ATS DELLA MONTAGNA,579,INFEZIONI POST-OPERATORIE O POST-TRAUMATICHE CON INTERVENTO CHIRURGICO,31,0
2012,324 - ATS DELLA BRIANZA,002,"CRANIOTOMIA, ETÃ > 17 ANNI SENZA CC",13.131195,0
2012,324 - ATS DELLA BRIANZA,018,MAL. NERVI CRANICI E PERIFERICI CON CC,21.25641,25.666667
2012,324 - ATS DELLA BRIANZA,030,"STUPORE E COMA TRAUMAT.,COMA < 1 H, ETA' < 18",2.837838,0
2012,324 - ATS DELLA BRIANZA,047,"ALTRE MAL. OCCHIO, ETA' > 17 SENZA CC",3.253521,2
2012,324 - ATS DELLA BRIANZA,048,"ALTRE MAL. OCCHIO, ETA' < 18",7.698113,1
2012,324 - ATS DELLA BRIANZA,079,"INFEZ. E INFIAMM. RESPIRATORIE, ETA' > 17 CON CC",15.929648,0
2012,324 - ATS DELLA BRIANZA,094,PNEUMOTORACE CON CC,8.206897,0
2012,324 - ATS DELLA BRIANZA,101,ALTRE DIA. APP. RESPIRATORIO CON CC,9.084746,7
2012,324 - ATS DELLA BRIANZA,140,ANGINA PECTORIS,5.502674,0
2012,324 - ATS DELLA BRIANZA,184,"GASTROENT., MISCELL. MAL. DIGER.,ETA'< 18",3.658582,1.503876
2012,324 - ATS DELLA BRIANZA,194,INT. SU VIE BILIARI ESCL. COLECISTECTOMIA SENZA CC,15.166667,0
2012,324 - ATS DELLA BRIANZA,236,FRATTURE ANCA E PELVI,24.493827,0
2012,324 - ATS DELLA BRIANZA,246,ARTROPATIE NON SPECIFICHE,7.551724,0
2012,324 - ATS DELLA BRIANZA,255,"TRAUMI BRACCIO, GAMBA ESCL. PIEDE, ETA' < 18",2.470588,0
2012,324 - ATS DELLA BRIANZA,307,PROSTATECTOMIA SENZA CC,6.172414,0
2012,324 - ATS DELLA BRIANZA,323,CALCOLOSI URINARIA CON CC E/O LITOTRIPSIA (ESWL),4.524731,1.473333
2012,324 - ATS DELLA BRIANZA,352,ALTRE DIA. APP. RIPRODUTTIVO MASCHILE,2.527273,1.066667
2012,324 - ATS DELLA BRIANZA,385,NEONATI MORTI/TRASFERITI AD ALTRE STRUTT. ASSIST.,10.56,0
2012,324 - ATS DELLA BRIANZA,389,NEONATI A TERMINE CON AFFEZIONI MAGGIORI,6.663386,1
2012,324 - ATS DELLA BRIANZA,397,DISTURBI DELLA COAGULAZIONE,6.095588,0
2012,324 - ATS DELLA BRIANZA,414,"ALTRE ALTERAZIONI MIELOPROLIF., ETC. SENZA CC",7.533333,1.4
2012,324 - ATS DELLA BRIANZA,442,ALTRI INT. CHIR. PER TRAUMATISMO CON CC,15.419355,0
2012,324 - ATS DELLA BRIANZA,454,"ALTRE DIA. TRAUMATISMI, AVVEL., ETC. CON CC",11.285714,0
2012,324 - ATS DELLA BRIANZA,498,ARTRODESI VERTEBR. ESCL. QUELLA CERVICALE SENZA CC,6.229947,0
2012,324 - ATS DELLA BRIANZA,506,USTIONESPESS CON TRPPELLE/LESINAL CON CC/TRAUMRIL,4,0
2012,325 - ATS DI BERGAMO,086,VERSAMENTO PLEURICO SENZA CC,8.361905,1.5
2012,325 - ATS DI BERGAMO,143,DOLORE TORACICO,4.093333,1
2012,325 - ATS DI BERGAMO,155,"INT. ESOFAGO,STOMACO E DUODENO, ETA' >17 SENZA CC",9.792593,0
2012,325 - ATS DI BERGAMO,194,INT. SU VIE BILIARI ESCL. COLECISTECTOMIA SENZA CC,13.545455,0
2012,325 - ATS DI BERGAMO,236,FRATTURE ANCA E PELVI,21.382784,0
2012,325 - ATS DI BERGAMO,247,SEGNI E SINTOMI SIST. MUSCOLOSCHEL. E CONNETTIVO,22.24024,1
2012,325 - ATS DI BERGAMO,248,"TENDINITE, MIOSITE E BORSITE",26.513514,1
