ANNO,CODICE ATS RESIDENZA,DESCRIZIONE ATS RESIDENZA,COORDINATA GEOGRAFICA X,COORDINATA GEOGRAFICA Y,CODICE DISCIPLINA,DESCRIZIONE DISCIPLINA,TASSO RICOVERI STESSA ATS,TASSO RICOVERI ALTRA ATS,POSIZIONE
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,02,DAY HOSPITAL,0.546345859693597,0.053116958581322,"(45.44410928, 9.198811423)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,49,TERAPIA INTENSIVA,0.71492085856779,0.075480914681406,"(45.44410928, 9.198811423)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,29,NEFROLOGIA,1.13670260068634,0.127539286281791,"(45.80802245, 8.837196022)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,11,CHIRURGIA PEDIATRICA,0,0.571245003225397,"(45.1439181, 10.02604335)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,01,ALLERGOLOGIA,0,0.016963456473891,"(45.80802245, 8.837196022)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,10,CHIRURGIA MAXILLO-FACCIALE,0.291573969299729,0.138931797283883,"(45.68701679, 9.63853045)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,40,PSICHIATRIA,1.64236104240457,0.037854314230383,"(45.65171815, 10.25368782)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,54,EMODIALISI,0,0.001822416451318,"(45.20086141, 9.14034225)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,39,PEDIATRIA,3.92989171688244,0.381730753161812,"(45.65171815, 10.25368782)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,68,PNEUMOLOGIA,1.88247202011068,0.287058315979856,"(45.69919245, 9.298423314)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,02,DAY HOSPITAL,0,0.059411623838503,"(45.68701679, 9.63853045)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,31,NIDO,0.546997848216503,0.103451129686336,"(45.1439181, 10.02604335)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,24,MALATTIE INFETTIVE E TROPICALI,1.21319253609988,0.122219820709956,"(45.1439181, 10.02604335)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,39,PEDIATRIA,3.99392848736677,0.791372373134854,"(45.20086141, 9.14034225)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,69,RADIOLOGIA,0,0.000861502304949,"(45.65171815, 10.25368782)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,09,CHIRURGIA GENERALE,15.4257433968086,4.31410480841696,"(46.33431031, 10.32968894)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,65,ONCOEMATOLOGIA PEDIATRICA,0,0.000861502304949,"(45.65171815, 10.25368782)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,26,MEDICINA GENERALE,8.99412921775884,2.36563679191731,"(45.69919245, 9.298423314)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,71,REUMATOLOGIA,0,0.094047687053883,"(45.80802245, 8.837196022)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,26,MEDICINA GENERALE,18.333452108813,0.933758001355868,"(45.20086141, 9.14034225)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,50,UNITA' CORONARICA,0.174491357692327,0.062318342032974,"(45.69919245, 9.298423314)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,25,MEDICINA DEL LAVORO,0,0.020769417922227,"(46.33431031, 10.32968894)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,24,MALATTIE INFETTIVE E TROPICALI,0.687246432626609,0.146081367321598,"(45.69919245, 9.298423314)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,35,ODONTOIATRIA E STOMATOLOGIA,0.477177072969568,0.010214799727177,"(45.44410928, 9.198811423)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,34,OCULISTICA,0.834456388880183,0.494927967739576,"(45.1439181, 10.02604335)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,61,MEDICINA NUCLEARE,0,0.112198625566837,"(45.69919245, 9.298423314)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,11,CHIRURGIA PEDIATRICA,1.34604237779352,0.08556523659248,"(45.68701679, 9.63853045)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,32,NEUROLOGIA,3.02332389462149,0.462436431182464,"(45.1439181, 10.02604335)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,67,PENSIONANTI,0,0.048869158935595,"(45.65171815, 10.25368782)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,37,OSTETRICIA E GINECOLOGIA,14.1183060267672,2.80410579754985,"(45.80802245, 8.837196022)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,60,LUNGODEGENTI,0.885094167763067,0.067164110443559,"(45.68701679, 9.63853045)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),0.824151418692669,0.00703651157902,"(45.65171815, 10.25368782)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,33,NEUROPSICHIATRIA INFANTILE,0.381859398799423,0.21443969969893,"(45.80802245, 8.837196022)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,37,OSTETRICIA E GINECOLOGIA,15.0029581822973,1.67979378240693,"(45.44410928, 9.198811423)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,28,UNITA' SPINALE,0,0.023708523761412,"(45.20086141, 9.14034225)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,28,UNITA' SPINALE,0,0.003654630142293,"(45.20086141, 9.14034225)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,30,NEUROCHIRURGIA,0.967789058505588,0.768587193976136,"(45.69919245, 9.298423314)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,67,PENSIONANTI,0,0.113611433227818,"(45.1439181, 10.02604335)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,58,GASTROENTEROLOGIA,0,0.333343166465087,"(46.33431031, 10.32968894)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,36,ORTOPEDIA E TRAUMATOLOGIA,6.64299403482864,4.54564310188911,"(45.69919245, 9.298423314)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,12,CHIRURGIA PLASTICA,0,0.334163452599194,"(45.20086141, 9.14034225)"
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,58,GASTROENTEROLOGIA,0,0.13752710788228,"(45.65171815, 10.25368782)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,67,PENSIONANTI,0,0.476943044359027,"(45.69919245, 9.298423314)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,06,CARDIOCHIRURGIA PEDIATRICA,0,0.006443492716705,"(45.44410928, 9.198811423)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,66,ONCOEMATOLOGIA,0,0.011882324767701,"(45.68701679, 9.63853045)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,39,PEDIATRIA,5.00947163595951,0.970987561314516,"(45.1439181, 10.02604335)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,66,ONCOEMATOLOGIA,0.108786644955877,0,"(45.44410928, 9.198811423)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,01,ALLERGOLOGIA,0,0.005146097714103,"(45.1439181, 10.02604335)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,26,MEDICINA GENERALE,13.9873307668121,0.951408778728085,"(45.68701679, 9.63853045)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,39,PEDIATRIA,3.59943037963114,1.02736407991503,"(45.68701679, 9.63853045)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,10,CHIRURGIA MAXILLO-FACCIALE,0.951985457736547,0.188046510170182,"(45.1439181, 10.02604335)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,40,PSICHIATRIA,1.64473548067746,0.350965195675513,"(45.69919245, 9.298423314)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,20,IMMUNOLOGIA,0,0.003656099928523,"(45.68701679, 9.63853045)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,50,UNITA' CORONARICA,0.244558571777941,0.036501279369842,"(45.20086141, 9.14034225)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,67,PENSIONANTI,1.30749436507869,0.02247255939979,"(45.44410928, 9.198811423)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,48,NEFROLOGIA (ABILITAZIONE TRAPIANTO RENE),0.897098131889133,0.006108644866949,"(45.65171815, 10.25368782)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,65,ONCOEMATOLOGIA PEDIATRICA,0,0.02717671554759,"(45.80802245, 8.837196022)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,70,RADIOTERAPIA,0.080083409479053,0.012886985433411,"(45.44410928, 9.198811423)"
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,RM,RIABILITAZIONE DI MANTENIMENTO,0.312939667301167,0.001293139121079,"(45.1439181, 10.02604335)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,39,PEDIATRIA,2.89081244255378,0.679761206466503,"(45.20086141, 9.14034225)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,32,NEUROLOGIA,3.17890207002876,0.157439534185457,"(45.65171815, 10.25368782)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,07,CARDIOCHIRURGIA,0.328907942011857,0.526810178307128,"(45.80802245, 8.837196022)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,40,PSICHIATRIA,1.86728377175869,0.095295861455271,"(45.1439181, 10.02604335)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,09,CHIRURGIA GENERALE,13.3782730007073,2.96114756773981,"(45.1439181, 10.02604335)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,12,CHIRURGIA PLASTICA,0.448377564639353,0.521710343902798,"(45.80802245, 8.837196022)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,10,CHIRURGIA MAXILLO-FACCIALE,0.179490707340052,0.286347042838216,"(45.80802245, 8.837196022)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,RM,RIABILITAZIONE DI MANTENIMENTO,0.091927636626376,0.01202791507261,"(45.65171815, 10.25368782)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,26,MEDICINA GENERALE,12.7138250042507,1.12260740377352,"(45.80802245, 8.837196022)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,11,CHIRURGIA PEDIATRICA,0.679042946757434,0.124611604591125,"(45.68701679, 9.63853045)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.294338029566676,"(45.69919245, 9.298423314)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,30,NEUROCHIRURGIA,0.814369963256862,0.724313253260053,"(45.1439181, 10.02604335)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,08,CARDIOLOGIA,9.80684836163947,0.323482321605092,"(45.65171815, 10.25368782)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,28,UNITA' SPINALE,0.156669849330902,0.002956034893036,"(46.33431031, 10.32968894)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,51,ASTANTERIA,0,0.023799708453571,"(45.69919245, 9.298423314)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,29,NEFROLOGIA,0.626312175698226,0.01464553918414,"(45.65171815, 10.25368782)"
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,24,MALATTIE INFETTIVE E TROPICALI,0,0.275936552395307,"(46.33431031, 10.32968894)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,71,REUMATOLOGIA,0,0.044340523395538,"(46.33431031, 10.32968894)"
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,40,PSICHIATRIA,1.58858439386129,0.370024951455249,"(45.69919245, 9.298423314)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,68,PNEUMOLOGIA,2.84074953220748,0.245350896121978,"(46.33431031, 10.32968894)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,11,CHIRURGIA PEDIATRICA,0,0.535055689613982,"(45.80802245, 8.837196022)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,67,PENSIONANTI,0,0.04479811985737,"(45.65171815, 10.25368782)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,12,CHIRURGIA PLASTICA,0.463462433756234,0.496915361305556,"(45.80802245, 8.837196022)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,75,NEURO-RIABILITAZIONE,0.019083888533128,0.494767480488491,"(45.80802245, 8.837196022)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,12,CHIRURGIA PLASTICA,0.711220795223389,0.087266355242134,"(45.65171815, 10.25368782)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,39,PEDIATRIA,5.96336408610777,1.31924945402683,"(46.33431031, 10.32968894)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,10,CHIRURGIA MAXILLO-FACCIALE,0.227551625775098,0.159827927627747,"(45.68701679, 9.63853045)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,26,MEDICINA GENERALE,16.3361114825214,1.79465466268515,"(46.33431031, 10.32968894)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,37,OSTETRICIA E GINECOLOGIA,13.1915405479165,3.35382533981248,"(45.1439181, 10.02604335)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,70,RADIOTERAPIA,0,0.01714340366941,"(45.68701679, 9.63853045)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,02,DAY HOSPITAL,0.043976113210036,0.109940283025091,"(45.1439181, 10.02604335)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,01,ALLERGOLOGIA,0,0.002584506914848,"(45.65171815, 10.25368782)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,49,TERAPIA INTENSIVA,0.723616768174019,0.107811589197644,"(45.20086141, 9.14034225)"
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,58,GASTROENTEROLOGIA,0.56303938899258,0.038389049249494,"(45.68701679, 9.63853045)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,65,ONCOEMATOLOGIA PEDIATRICA,0,0.017827695324687,"(46.33431031, 10.32968894)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,13,CHIRURGIA TORACICA,0,0.204118313383613,"(45.80802245, 8.837196022)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,18,EMATOLOGIA,0.246114627239967,0.193005681361869,"(45.1439181, 10.02604335)"
2013,328,ATS DI PAVIA,9.14034225,45.20086141,31,NIDO,0.822879001573478,0.111199865077497,"(45.20086141, 9.14034225)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,30,NEUROCHIRURGIA,1.81921277701649,0.242091226356217,"(45.44410928, 9.198811423)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,50,UNITA' CORONARICA,0.243947011649107,0.070549135773087,"(45.69919245, 9.298423314)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,30,NEUROCHIRURGIA,1.5131985998986,0.171914719827003,"(45.65171815, 10.25368782)"
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,54,EMODIALISI,0.214706905672531,0,"(45.1439181, 10.02604335)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,62,NEONATOLOGIA,0.679420155950836,0.097446715594542,"(45.68701679, 9.63853045)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,62,NEONATOLOGIA,0.410888850131987,0.461141443313597,"(46.33431031, 10.32968894)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,50,UNITA' CORONARICA,0.223939695207239,0.027992461900905,"(45.68701679, 9.63853045)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,31,NIDO,0.5011287766662,0.059372097658619,"(45.80802245, 8.837196022)"
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,37,OSTETRICIA E GINECOLOGIA,10.7530715633403,4.59954539376922,"(46.33431031, 10.32968894)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,32,NEUROLOGIA,2.96146771933785,0.838307846561444,"(45.69919245, 9.298423314)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,69,RADIOLOGIA,0,0.000696935990611,"(45.80802245, 8.837196022)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,38,OTORINOLARINGOIATRIA,3.69361163429771,1.30582229495374,"(45.1439181, 10.02604335)"
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,49,TERAPIA INTENSIVA,0.555043200720791,0.222697271958419,"(45.69919245, 9.298423314)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,47,GRANDI USTIONATI,0,0.011843042073452,"(45.80802245, 8.837196022)"
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,18,EMATOLOGIA,0.090094557380804,0.196950892878968,"(45.80802245, 8.837196022)"
2014,328,ATS DI PAVIA,9.14034225,45.20086141,01,ALLERGOLOGIA,0,0.009118662985158,"(45.20086141, 9.14034225)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,26,MEDICINA GENERALE,19.2526686405335,1.01182453245119,"(45.20086141, 9.14034225)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,36,ORTOPEDIA E TRAUMATOLOGIA,11.0230836690102,4.4145844790939,"(46.33431031, 10.32968894)"
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,26,MEDICINA GENERALE,12.397575102303,1.27277869812922,"(45.80802245, 8.837196022)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,50,UNITA' CORONARICA,0.300518913261433,0.028497483154101,"(45.1439181, 10.02604335)"
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,56,RECUPERO E RIABILITAZIONE FUNZIONALE,4.91004803741973,1.46038689534021,"(45.44410928, 9.198811423)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0,0.07467339722887,"(45.20086141, 9.14034225)"
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,31,NIDO,0.671043741496891,0.061059764315446,"(45.44410928, 9.198811423)"
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,28,UNITA' SPINALE,0.052255406407414,0.008108597545978,"(45.68701679, 9.63853045)"
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,51,ASTANTERIA,0.227866307283638,0.004877872021362,"(45.80802245, 8.837196022)"
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,37,OSTETRICIA E GINECOLOGIA,19.2535759570719,0.877026870183443,"(45.65171815, 10.25368782)"
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,57,FISIOPATOLOGIA DELLA RIPRODUZIONE UMANA,0,0.083237956508168,"(46.33431031, 10.32968894)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,08,CARDIOLOGIA,7.32732710308289,1.31238495629739,"(45.20086141, 9.14034225)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,65,ONCOEMATOLOGIA PEDIATRICA,0,0.01380084461169,"(45.68701679, 9.63853045)"
2015,328,ATS DI PAVIA,9.14034225,45.20086141,73,TERAPIA INTENSIVA NEONATALE,0.018224164513178,0.003644832902636,"(45.20086141, 9.14034225)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,20,IMMUNOLOGIA,0.004301626617089,0,"(45.65171815, 10.25368782)"
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,49,TERAPIA INTENSIVA,0.648965411827492,0.115285272759774,"(45.1439181, 10.02604335)"
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,60,LUNGODEGENTI,0.248090550930658,0.127225923554183,"(45.80802245, 8.837196022)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,73,TERAPIA INTENSIVA NEONATALE,0,0.029647022549525,"(46.33431031, 10.32968894)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,10,CHIRURGIA MAXILLO-FACCIALE,0.8749508539159,0.049898868758232,"(45.65171815, 10.25368782)"
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,75,NEURO-RIABILITAZIONE,0,0.112037026305521,"(45.1439181, 10.02604335)"
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,11,CHIRURGIA PEDIATRICA,0,0.574159657930466,"(45.69919245, 9.298423314)"
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,52,DERMATOLOGIA,0,0.15075777954483,"(46.33431031, 10.32968894)"
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,25,MEDICINA DEL LAVORO,0,0.00920056307446,"(45.68701679, 9.63853045)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,07,CARDIOCHIRURGIA,0.386133944308371,0.502971521552971,"(45.80802245, 8.837196022)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,06,CARDIOCHIRURGIA PEDIATRICA,0,0.013058785428485,"(45.1439181, 10.02604335)"
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,56,RECUPERO E RIABILITAZIONE FUNZIONALE,6.15924460084104,0.902982641964673,"(45.68701679, 9.63853045)"
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,38,OTORINOLARINGOIATRIA,3.11017433939247,0.727241229344454,"(45.68701679, 9.63853045)"
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,62,NEONATOLOGIA,0.690745979884171,0.033506334845128,"(45.65171815, 10.25368782)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,13,CHIRURGIA TORACICA,0,0.223701214968318,"(45.80802245, 8.837196022)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,61,MEDICINA NUCLEARE,0.280580899213406,0.011434331315907,"(45.65171815, 10.25368782)"
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,10,CHIRURGIA MAXILLO-FACCIALE,0.21443969969893,0.342676064967392,"(45.80802245, 8.837196022)"
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,13,CHIRURGIA TORACICA,0.457373252636273,0.04837601710576,"(45.65171815, 10.25368782)"
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,58,GASTROENTEROLOGIA,0,0.275717309710586,"(46.33431031, 10.32968894)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,38,OTORINOLARINGOIATRIA,3.02682841553706,0.503501824648727,"(45.44410928, 9.198811423)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,19,"MALATTIE ENDOCRINE,DEL RICAMBIO E DELLA NUTRIZIONE",0.352027231517889,0.004544241370713,"(45.44410928, 9.198811423)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,36,ORTOPEDIA E TRAUMATOLOGIA,12.1698969133751,1.84069924169165,"(45.20086141, 9.14034225)"
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,78,UROLOGIA PEDIATRICA,0,0.002090807971833,"(45.80802245, 8.837196022)"
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,13,CHIRURGIA TORACICA,0.401395621700065,0.168534700136886,"(45.1439181, 10.02604335)"
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,66,ONCOEMATOLOGIA,0,0.001720650646836,"(45.65171815, 10.25368782)"
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,98,DAY SURGERY,0.023176946884232,2.00728914979509,"(45.69919245, 9.298423314)"
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,47,GRANDI USTIONATI,0.021305153716684,0,"(45.44410928, 9.198811423)"
2017,328,ATS DI PAVIA,9.14034225,45.20086141,14,CHIRURGIA VASCOLARE,1.85655211228486,0.345362548446691,"(45.20086141, 9.14034225)"
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,25,MEDICINA DEL LAVORO,0,0.002705498384367,"(45.68701679, 9.63853045)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,68,PNEUMOLOGIA,2.75229357798165,0.265494557361574,"(46.33431031, 10.32968894)"
2016,328,ATS DI PAVIA,9.14034225,45.20086141,33,NEUROPSICHIATRIA INFANTILE,0.67892379627906,0.067527366834208,"(45.20086141, 9.14034225)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,64,ONCOLOGIA,3.09008413208474,0.238118247825353,"(45.44410928, 9.198811423)"
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,01,ALLERGOLOGIA,0,0.00294993952624,"(46.33431031, 10.32968894)"
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,66,ONCOEMATOLOGIA,0,0.061393975093958,"(45.69919245, 9.298423314)"
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,14,CHIRURGIA VASCOLARE,1.28915083006537,0.247242374899721,"(45.44410928, 9.198811423)"
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,07,CARDIOCHIRURGIA,0.514516145882304,0.581115951567577,"(45.1439181, 10.02604335)"
2012,328,ATS DI PAVIA,9.14034225,45.20086141,01,ALLERGOLOGIA,0,0.003733669861444,"(45.20086141, 9.14034225)"
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,01,ALLERGOLOGIA,0,0.008300077688727,"(45.69919245, 9.298423314)"
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,40,PSICHIATRIA,1.59033325493662,0.037044599112825,"(45.65171815, 10.25368782)"
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,30,NEUROCHIRURGIA,1.86041241716984,0.220850130616644,"(45.44410928, 9.198811423)"
