ANNO,ATS STRUTTURA,CODICE STRUTTURA DI RICOVERO,DESCRIZIONE STRUTTURA DI RICOVERO,CODICE MDC,DESCRIZIONE MDC,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030057-00,OSPEDALE M. MELLONI - MILANO,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,1,0
2015,326 - ATS DI BRESCIA,030177-00,CASA DI CURA VILLA GEMMA-GARDONE RIV,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,5,0
2015,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,15,MALATTIE E DISTURBI PERIODO PERINATALE,0,1
2015,324 - ATS DELLA BRIANZA,030108-00,CASA DI CURA ZUCCHI - CARATE BRIANZA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,28.454545,0
2015,325 - ATS DI BERGAMO,030361-00,CASA DI CURA SAN DONATO SRL-OSIO SOTTO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",18,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030079-00,OSPEDALE CIVICO - CODOGNO,  ,PREMDC (DRG SENZA SPECIFICA MDC),13.5,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030946-00,ISTITUTO ORTOPEDICO GALEAZZI SPA - MILANO,19,MALATTIE E DISTURBI MENTALI,8.5,0
2017,324 - ATS DELLA BRIANZA,030920-00,I.N.R.C.A.- PRESIDIO DI CASATENOVO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,3,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030085-02,OSPEDALE CROTTA OLTROCCHI-VAPRIO D'ADDA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",6,0
2013,324 - ATS DELLA BRIANZA,030109-00,CASA DI CURA VILLA BIANCA - LIMBIATE,24,TRAUMATISMI MULTIPLI,26,0
2016,325 - ATS DI BERGAMO,030350-00,OSPEDALE S.ISIDORO - TRESCORE B.,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,11.25,0
2014,328 - ATS DI PAVIA,030189-00,OSPEDALE ARNABOLDI - BRONI,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",28,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030389-02,POLO CHIRURGICO CAPITANIO - MILANO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,1.611111,0
2014,326 - ATS DI BRESCIA,030156-00,OSPEDALE DI DESENZANO,25,INFEZIONI DA HIV,1,0
2017,322 - ATS DELL'INSUBRIA,030022-00,OSPEDALE S. ANTONIO ABATE - CANTU',14,"GRAVIDANZA, PARTO E PUERPERIO",0,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030121-00,CASA DI CURA S. PIO X - MILANO,24,TRAUMATISMI MULTIPLI,14,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030946-00,ISTITUTO ORTOPEDICO GALEAZZI SPA - MILANO,19,MALATTIE E DISTURBI MENTALI,6.333333,0
2016,322 - ATS DELL'INSUBRIA,030930-00,IRCCS CENTRO MEDICO TRADATE,11,MALATTIE E DISTURBI RENE E VIE URINARIE,10,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030389-02,POLO CHIRURGICO CAPITANIO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,1,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030912-00,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,0,4
2017,325 - ATS DI BERGAMO,030133-00,OSPEDALE PESENTI FENAROLI - ALZANO L.,24,TRAUMATISMI MULTIPLI,4,0
2013,328 - ATS DI PAVIA,030191-00,OSPEDALE S.MARTINO - MEDE,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",9.75,0
2013,324 - ATS DELLA BRIANZA,030109-00,CASA DI CURA VILLA BIANCA - LIMBIATE,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,28.5,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030058-00,OSPEDALE BASSINI - CINISELLO BALSAMO,24,TRAUMATISMI MULTIPLI,13,0
2014,328 - ATS DI PAVIA,030940-00,MAUGERI-CENTRO MEDICO MONTESCANO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,19.6,0
2017,327 - ATS DELLA VAL PADANA,030209-00,OSPEDALE MAGGIORE - CREMA,22,USTIONI,5.2,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030058-00,OSPEDALE BASSINI - CINISELLO BALSAMO,22,USTIONI,3,0
2012,326 - ATS DI BRESCIA,030169-00,"P.O. ""U.O. CARDIOLOGIA RIABILITATIVA FASANO D/G""",04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,15.307692,0
2016,325 - ATS DI BERGAMO,030145-00,CLINICA  CASTELLI - BERGAMO,PR,PREMDC (DRG SENZA SPECIFICA MDC),11.75,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030378-00,CENTRO CLINICO NEMO - FOND. SERENA - MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,12,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030941-00,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,  ,PREMDC (DRG SENZA SPECIFICA MDC),6.5,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030378-00,CENTRO CLINICO NEMO - FOND. SERENA - MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,1,0
2017,325 - ATS DI BERGAMO,030145-00,CLINICA  CASTELLI - BERGAMO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,7,0
2017,324 - ATS DELLA BRIANZA,030078-00,PRESIDIO OSPEDALIERO DI VIMERCATE,25,INFEZIONI DA HIV,4.25,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030367-00,OSPEDALE S. GIUSEPPE - MILANO,24,TRAUMATISMI MULTIPLI,25,0
2014,328 - ATS DI PAVIA,030197-00,CASA DI CURA VILLA ESPERIA,19,MALATTIE E DISTURBI MENTALI,20.787879,0
2013,324 - ATS DELLA BRIANZA,030108-00,CASA DI CURA ZUCCHI - CARATE BRIANZA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9,0
2013,322 - ATS DELL'INSUBRIA,030008-00,OSP. GENERALE PROVINCIALE - SARONNO,22,USTIONI,9,0
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030934-00,"CENTRO CARDIOLOGICO ""FOND. MONZINO"" - MILANO",PR,PREMDC (DRG SENZA SPECIFICA MDC),76.4,0
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030080-00,OSPEDALE ROSSI - CASALPUSTERLENGO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,13.5,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030948-00,IRCCS MULTIMEDICA - MILANO,24,TRAUMATISMI MULTIPLI,8,0
2016,327 - ATS DELLA VAL PADANA,030273-00,PRESIDIO OSPEDALIERO OGLIO PO-CASALMAGGIORE,PR,PREMDC (DRG SENZA SPECIFICA MDC),29,0
2017,324 - ATS DELLA BRIANZA,030284-00,CENTRO DI RIABIL.VILLA BERETTA-COSTA M,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,35.333333,0
2017,325 - ATS DI BERGAMO,030350-00,OSPEDALE S.ISIDORO - TRESCORE B.,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,9,0
2017,323 - ATS DELLA MONTAGNA,030904-00,OSPEDALE MORELLI - SONDALO,NA,MDC NON APPLICABILE,1,0
2015,327 - ATS DELLA VAL PADANA,030273-00,PRESIDIO OSPEDALIERO OGLIO PO-CASALMAGGIORE,25,INFEZIONI DA HIV,6,0
2013,324 - ATS DELLA BRIANZA,030078-00,PRESIDIO OSPEDALIERO DI VIMERCATE,25,INFEZIONI DA HIV,4,0
2016,323 - ATS DELLA MONTAGNA,030026-00,OSPEDALE ERBA-  RENALDI - MENAGGIO,24,TRAUMATISMI MULTIPLI,18,0
2014,325 - ATS DI BERGAMO,030137-00,OSP.LE SS.CAPITANIO E GEROSA - LOVERE,25,INFEZIONI DA HIV,6,0
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030121-00,CASA DI CURA S. PIO X - MILANO,22,USTIONI,2,0
2012,323 - ATS DELLA MONTAGNA,030904-00,OSPEDALE MORELLI - SONDALO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,12.484528,1
2012,325 - ATS DI BERGAMO,030143-00,CLINICHE GAVAZZENI SPA - BERGAMO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,4.677511,1
2012,326 - ATS DI BRESCIA,030178-00,IST.CLIN. CITTA' DI BRESCIA SPA-BRESCIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,5.379797,1
2012,325 - ATS DI BERGAMO,030149-00,CASA DI CURA QUARENGHI - S.PELLEGRINO T.,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,19.079268,0
2012,325 - ATS DI BERGAMO,030350-00,OSPEDALE S.ISIDORO - TRESCORE B.,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,26.296943,0
2012,324 - ATS DELLA BRIANZA,030081-00,PRESIDIO OSPEDALIERO DI GIUSSANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,6.484663,1
2012,328 - ATS DI PAVIA,030924-00,OSPEDALE POLICLINICO S. MATTEO - PAVIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,7.359299,1.003891
2012,322 - ATS DELL'INSUBRIA,030003-00,OSPEDALE F. DEL PONTE - VARESE,19,MALATTIE E DISTURBI MENTALI,5.366667,2.144385
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030066-00,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,24,TRAUMATISMI MULTIPLI,25.285714,0
2012,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,9.84,1
2012,322 - ATS DELL'INSUBRIA,030006-00,OSP. S. ANTONIO ABATE - GALLARATE,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.471739,1.014493
2012,323 - ATS DELLA MONTAGNA,030904-00,OSPEDALE MORELLI - SONDALO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.103448,1
2012,325 - ATS DI BERGAMO,030382-00,OSPEDALE M. O. ANTONIO LOCATELLI,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.653226,1
2012,328 - ATS DI PAVIA,030192-00,OSPEDALE SS.ANNUNZIATA - VARZI,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.095238,0
2012,325 - ATS DI BERGAMO,030138-00,OSPEDALE SS.TRINITA'-ROMANO DI LOMBARDIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,9.276596,0
2012,322 - ATS DELL'INSUBRIA,030930-00,FOND.S.MAUGERI-CL.LAVORO E RIAB.-TRADATE,01,MALATTIE E DISTURBI SISTEMA NERVOSO,50.412698,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030051-00,P.O.  CITTA' DI SESTO S. GIOVANNI,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.74837,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-00,OSPEDALE S. MARIA DELLE STELLE MELZO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.794613,0
2012,327 - ATS DELLA VAL PADANA,030239-00,OSP.CIVILE DESTRA SECCHIA-PIEVE CORIANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,5.900693,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030074-00,OSPEDALE CIVILE G. FORNAROLI - MAGENTA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.770397,1.857143
2013,322 - ATS DELL'INSUBRIA,030004-00,OSPEDALE DI CIRCOLO - BUSTO ARSIZIO,18,MALATTIE INFETTIVE E PARASSITARIE,13.806557,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030948-00,IRCCS MULTIMEDICA - MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,11.275862,0
2013,326 - ATS DI BRESCIA,030295-00,FONDAZIONE POLIAMBULANZA - BRESCIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",2.081382,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030367-00,OSPEDALE S. GIUSEPPE - MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",2.756098,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030941-00,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,3.567194,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030051-00,P.O.  CITTA' DI SESTO S. GIOVANNI,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,2.347826,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030056-00,PRESIDIO OSPED. V. BUZZI - MILANO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,2.907738,1
2012,326 - ATS DI BRESCIA,030177-00,CASA DI CURA VILLA GEMMA-GARDONE RIVIERA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,10.777778,0
2012,328 - ATS DI PAVIA,030194-00,OSPEDALE CIVILE - VOGHERA,15,MALATTIE E DISTURBI PERIODO PERINATALE,5.514124,0
2012,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,15,MALATTIE E DISTURBI PERIODO PERINATALE,6.084507,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030066-00,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,15,MALATTIE E DISTURBI PERIODO PERINATALE,4.913386,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030922-00,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,5.799028,1
2012,328 - ATS DI PAVIA,030193-00,OSPEDALE CIVILE - VIGEVANO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.179054,1
2014,326 - ATS DI BRESCIA,030184-00,OSPEDALE DI MANERBIO,25,INFEZIONI DA HIV,6,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030057-00,PRESIDIO OSPED. MACEDONIO MELLONI-MILANO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.789661,1
2012,326 - ATS DI BRESCIA,030906-00,PRES.OSPEDAL.SPEDALI CIVILI BRESCIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.11945,1
2012,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.205479,1.333333
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030116-00,CLINICA SAN CARLO - PADERNO DUGNANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),36.1,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-00,OSPEDALE S. MARIA DELLE STELLE MELZO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,4.898551,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030936-01,IST.AUXOLOGICO ITALIANO-I.S. S.LUCA-MI,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",8.333333,0
2012,328 - ATS DI PAVIA,030198-00,CASA DI CURA BEATO MATTEO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.608247,1
2012,328 - ATS DI PAVIA,030383-00,NUOVO OSPEDALE DI BRONI E STRADELLA ,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,12.096552,3
2012,323 - ATS DELLA MONTAGNA,030044-00,OSPEDALE GENERALE DI ZONA - CHIAVENNA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,10.535714,1
2012,327 - ATS DELLA VAL PADANA,030209-00,OSPEDALE MAGGIORE - CREMA,18,MALATTIE INFETTIVE E PARASSITARIE,10.405145,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030100-00,CASA DI CURA IGEA - MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.420814,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030085-00,CAUSA PIA OSPITALIERA UBOLDO-CERNUSCO SN,15,MALATTIE E DISTURBI PERIODO PERINATALE,6.835821,0
2012,322 - ATS DELL'INSUBRIA,030006-00,OSP. S. ANTONIO ABATE - GALLARATE,19,MALATTIE E DISTURBI MENTALI,11.691589,1
2012,323 - ATS DELLA MONTAGNA,030026-00,OSPEDALE ERBA-  RENALDI - MENAGGIO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",6.3,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030112-00,IST.CLINICO S.AMBROGIO SPA-MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,7.2,0
2012,325 - ATS DI BERGAMO,030382-00,OSPEDALE M. O. ANTONIO LOCATELLI,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.8,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030923-00,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,7.805281,4.615385
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030096-00,CASA DI CURA DEL POLICLINICO - MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,49.471404,55.791667
2012,327 - ATS DELLA VAL PADANA,030228-00,PRES. RIABIL. MULTIFUNZ. BOZZOLO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,38.524038,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030074-00,OSPEDALE CIVILE G. FORNAROLI - MAGENTA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.97028,1
2012,326 - ATS DI BRESCIA,030176-00,CASA DI CURA S. ANNA - BRESCIA,18,MALATTIE INFETTIVE E PARASSITARIE,8.413793,0
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030367-00,OSPEDALE S. GIUSEPPE - MILANO,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",4.330827,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030103-00,CASA DI CURA PALAZZOLO-FOND.DON GNOCCHI,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,24.790698,0
2012,327 - ATS DELLA VAL PADANA,030933-00,FOND.S.MAUGERI-CENTRO MEDICO-CASTEL G.,01,MALATTIE E DISTURBI SISTEMA NERVOSO,41.026455,26.617647
2012,327 - ATS DELLA VAL PADANA,030357-00,OSP. SAN PELLEGRINO - CASTIGLIONE D/S,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.413793,1
2012,326 - ATS DI BRESCIA,030275-00,ISTITUTO CLINICO S. ROCCO S.P.A.,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,4.902985,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030910-00,OSPEDALE FATEBENEFRATELLI E OFTALMICO - MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.54914,1
2014,328 - ATS DI PAVIA,030190-00,OSPEDALE CARLO MIRA-CASORATE PRIMO,25,INFEZIONI DA HIV,10.5,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030075-00,OSPEDALE C.CANTU'-ABBIATEGRASSO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,15.087432,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030915-00,OSPEDALE S. CARLO BORROMEO - MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.797101,0
2013,322 - ATS DELL'INSUBRIA,030015-00,CASA DI CURA SANTA MARIA - CASTELLANZA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,2.657609,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030915-00,OSPEDALE S. CARLO BORROMEO - MILANO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.75968,1
2012,323 - ATS DELLA MONTAGNA,030274-02,OSPEDALE VALCAMONICA - EDOLO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,11.320388,0
2013,323 - ATS DELLA MONTAGNA,030904-00,OSPEDALE MORELLI - SONDALO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.473904,1
2013,327 - ATS DELLA VAL PADANA,030353-00,OSPEDALE CIVILE DI VOLTA MANTOVANA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,0,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-00,OSPEDALE S. MARIA DELLE STELLE MELZO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,5.686275,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030104-00,CASA DI CURA S.RAFFAELE TURRO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.8,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030281-01,OSPEDALE CIVILE DI LEGNANO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.836109,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030071-00,OSPEDALE S. MARIA DELLE STELLE MELZO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,5.169118,1
2013,328 - ATS DI PAVIA,030383-00,NUOVO OSPEDALE DI BRONI E STRADELLA ,01,MALATTIE E DISTURBI SISTEMA NERVOSO,9.806122,1
2013,323 - ATS DELLA MONTAGNA,030035-00,C.O.F. LANZO HOSPITAL - RAMPONIO VERNA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",11.222222,1
2013,325 - ATS DI BERGAMO,030143-00,CLINICHE GAVAZZENI SPA - BERGAMO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.129825,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030935-00,IRCCS    S. RAFFAELE - MILANO,02,MALATTIE E DISTURBI OCCHIO,1.998872,1
2013,322 - ATS DELL'INSUBRIA,030282-01,OSPED.CIRCOLO CAUSA PIA LUVINI-CITTIGLIO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,5.901449,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030922-00,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",06,MALATTIE E DISTURBI APPARATO DIGERENTE,10.628378,1
2013,322 - ATS DELL'INSUBRIA,030006-00,OSP. S. ANTONIO ABATE - GALLARATE,22,USTIONI,10.636364,0
2013,322 - ATS DELL'INSUBRIA,030006-00,OSP. S. ANTONIO ABATE - GALLARATE,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.326531,1
2013,326 - ATS DI BRESCIA,030176-00,ISTITUTO CLINICO  S. ANNA - BRESCIA,19,MALATTIE E DISTURBI MENTALI,6.388235,0
2013,322 - ATS DELL'INSUBRIA,030930-00,FOND.S.MAUGERI-CL.LAVORO E RIAB.-TRADATE,01,MALATTIE E DISTURBI SISTEMA NERVOSO,47.94186,0
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030923-00,FOND.IRCCS IST.NAZ.NEUROLOGICO C.BESTA-MILANO,19,MALATTIE E DISTURBI MENTALI,5.686901,1
2013,325 - ATS DI BERGAMO,030147-00,POLICLINICO SAN MARCO - OSIO SOTTO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.21547,1
2013,325 - ATS DI BERGAMO,030132-00,OSPEDALE CIVILE - S.GIOVANNI BIANCO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,8.304487,0
2013,325 - ATS DI BERGAMO,030143-00,CLINICHE GAVAZZENI SPA - BERGAMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,4.820678,1
2013,323 - ATS DELLA MONTAGNA,030031-00,OSP. MORIGGIA PELASCINI - GRAVEDONA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.319728,1
2013,326 - ATS DI BRESCIA,030156-00,OSPEDALE DI DESENZANO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.833333,0
2013,326 - ATS DI BRESCIA,030176-00,ISTITUTO CLINICO  S. ANNA - BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.259907,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,030074-00,OSPEDALE CIVILE G. FORNAROLI - MAGENTA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.942801,1
2013,324 - ATS DELLA BRIANZA,030903-00,OSPEDALE DI CIRCOLO A. MANZONI - LECCO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.417077,3.73913
2013,328 - ATS DI PAVIA,030194-00,OSPEDALE CIVILE - VOGHERA,19,MALATTIE E DISTURBI MENTALI,11.618221,4.630952
2013,325 - ATS DI BERGAMO,030144-00,CASA DI CURA BEATO PALAZZOLO - BERGAMO,19,MALATTIE E DISTURBI MENTALI,75.055556,44.066667
2013,322 - ATS DELL'INSUBRIA,030025-00,OSPEDALE F. VILLA - MARIANO COMENSE,01,MALATTIE E DISTURBI SISTEMA NERVOSO,37.602941,2
2013,327 - ATS DELLA VAL PADANA,030227-00,PRESIDIO OSPEDALIERO - ASOLA,02,MALATTIE E DISTURBI OCCHIO,5.666667,0
2013,324 - ATS DELLA BRIANZA,030033-00,CASA DI CURA BEATO L.TALAMONI-LECCO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,8.307692,0
2013,324 - ATS DELLA BRIANZA,030033-00,CASA DI CURA BEATO L.TALAMONI-LECCO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,10.260417,0
