ANNO,ATS STRUTTURA,CODICE MDC,DESCRIZIONE MDC,DEGENZA MEDIA TOTALE,ACCESSI MEDI TOTALE
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.233528,1.019612
2012,327 - ATS DELLA VAL PADANA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.954326,1.252212
2012,328 - ATS DI PAVIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.517388,1.874396
2016,324 - ATS DELLA BRIANZA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.617752,1.594963
2013,326 - ATS DI BRESCIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),14.088235,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.066538,1.057391
2017,327 - ATS DELLA VAL PADANA,NA,MDC NON APPLICABILE,9.583333,1
2017,REGIONE LOMBARDIA,14,"GRAVIDANZA, PARTO E PUERPERIO",4.016295,1.014141
2014,328 - ATS DI PAVIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.708524,1.001473
2012,322 - ATS DELL'INSUBRIA,02,MALATTIE E DISTURBI OCCHIO,3.149245,1.071891
2014,322 - ATS DELL'INSUBRIA,19,MALATTIE E DISTURBI MENTALI,14.896887,4.494737
2013,324 - ATS DELLA BRIANZA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,6.908917,2.659574
2016,323 - ATS DELLA MONTAGNA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.860728,1.504902
2013,REGIONE LOMBARDIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.11974,2.310484
2013,322 - ATS DELL'INSUBRIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.082796,2.461538
2012,326 - ATS DI BRESCIA,18,MALATTIE INFETTIVE E PARASSITARIE,10.267395,2.3
2017,REGIONE LOMBARDIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.45451,1.419706
2013,326 - ATS DI BRESCIA,PR,PREMDC (DRG SENZA SPECIFICA MDC),29.956186,1
2017,REGIONE LOMBARDIA,NA,MDC NON APPLICABILE,9.514918,1.039604
2015,325 - ATS DI BERGAMO,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,9.825078,1.079407
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,6.007856,2.053588
2015,322 - ATS DELL'INSUBRIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.734401,2.369231
2012,REGIONE LOMBARDIA,02,MALATTIE E DISTURBI OCCHIO,2.80025,1.05842
2016,325 - ATS DI BERGAMO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.889248,1.567568
2017,327 - ATS DELLA VAL PADANA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,7.825774,2.458824
2016,327 - ATS DELLA VAL PADANA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.258333,1.181818
2017,REGIONE LOMBARDIA,PR,PREMDC (DRG SENZA SPECIFICA MDC),34.435885,1
2017,322 - ATS DELL'INSUBRIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",4.15534,1.175452
2012,322 - ATS DELL'INSUBRIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),18.582278,1.090909
2013,325 - ATS DI BERGAMO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,17.114527,11.987915
2014,322 - ATS DELL'INSUBRIA,18,MALATTIE INFETTIVE E PARASSITARIE,11.829818,7.25
2012,327 - ATS DELLA VAL PADANA,02,MALATTIE E DISTURBI OCCHIO,2.368627,1.118644
2012,326 - ATS DI BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.03861,1.01546
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.884698,1.162924
2017,REGIONE LOMBARDIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.842839,1.162599
2012,325 - ATS DI BERGAMO,18,MALATTIE INFETTIVE E PARASSITARIE,11.583565,4
2014,REGIONE LOMBARDIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.767605,1.138787
2017,323 - ATS DELLA MONTAGNA,15,MALATTIE E DISTURBI PERIODO PERINATALE,5,0
2012,328 - ATS DI PAVIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.893433,1.004493
2014,325 - ATS DI BERGAMO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.458442,1.216921
2013,REGIONE LOMBARDIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.854368,1.303927
2012,322 - ATS DELL'INSUBRIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.696288,1.092874
2016,322 - ATS DELL'INSUBRIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.694838,1.187845
2012,326 - ATS DI BRESCIA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.119081,1.001415
2017,324 - ATS DELLA BRIANZA,PR,PREMDC (DRG SENZA SPECIFICA MDC),35.28,0
2016,324 - ATS DELLA BRIANZA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.253292,3.152542
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,14,"GRAVIDANZA, PARTO E PUERPERIO",4.25725,1.004136
2017,326 - ATS DI BRESCIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.185469,1.006029
2013,REGIONE LOMBARDIA,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.49549,1.530589
2012,324 - ATS DELLA BRIANZA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.216479,2.10989
2017,324 - ATS DELLA BRIANZA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.474725,1.396445
2016,323 - ATS DELLA MONTAGNA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",5.178525,1.00491
2014,325 - ATS DI BERGAMO,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,6.625781,2.096257
2013,326 - ATS DI BRESCIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.585174,1.002889
2012,327 - ATS DELLA VAL PADANA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.782784,1.03382
2013,327 - ATS DELLA VAL PADANA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.670817,1.176078
2017,324 - ATS DELLA BRIANZA,NA,MDC NON APPLICABILE,12.625,1
2017,325 - ATS DI BERGAMO,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.561703,1.05466
2013,323 - ATS DELLA MONTAGNA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.023711,1.008909
2016,REGIONE LOMBARDIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.273991,1.751005
2013,325 - ATS DI BERGAMO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.692423,1.387755
2017,324 - ATS DELLA BRIANZA,02,MALATTIE E DISTURBI OCCHIO,2.757465,1.014218
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.968988,2.295597
2013,324 - ATS DELLA BRIANZA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.694619,1.98262
2016,326 - ATS DI BRESCIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,5.763123,1.06701
2013,325 - ATS DI BERGAMO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.625237,1.552927
2017,328 - ATS DI PAVIA,PR,PREMDC (DRG SENZA SPECIFICA MDC),33.572874,0
2012,327 - ATS DELLA VAL PADANA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.78499,1.149375
2013,327 - ATS DELLA VAL PADANA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,9.375377,1.385488
2016,327 - ATS DELLA VAL PADANA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.958754,1.011182
2012,326 - ATS DI BRESCIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),19.130435,1
2013,322 - ATS DELL'INSUBRIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.637847,2.327434
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,18,MALATTIE INFETTIVE E PARASSITARIE,12.553233,2.745763
2015,REGIONE LOMBARDIA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,10.277715,5.208333
2015,326 - ATS DI BRESCIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,7.430971,1.147235
2012,REGIONE LOMBARDIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),12.781548,1.1625
2012,326 - ATS DI BRESCIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.760654,3.083333
2012,REGIONE LOMBARDIA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,9.166892,5.329545
2014,326 - ATS DI BRESCIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,7.637198,1.12578
2014,REGIONE LOMBARDIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.471605,1.863567
2017,326 - ATS DI BRESCIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,5.696007,1.128928
2014,328 - ATS DI PAVIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,14.23541,1.089263
2012,REGIONE LOMBARDIA,18,MALATTIE INFETTIVE E PARASSITARIE,11.877354,3.761468
2012,322 - ATS DELL'INSUBRIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",5.710608,3.162963
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,15,MALATTIE E DISTURBI PERIODO PERINATALE,9.620491,1
2012,323 - ATS DELLA MONTAGNA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.197306,1.053571
2016,328 - ATS DI PAVIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,7.907401,3.802885
2013,322 - ATS DELL'INSUBRIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,7.246757,1.260656
2013,328 - ATS DI PAVIA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.08928,2.650067
2013,323 - ATS DELLA MONTAGNA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.276186,1
2015,324 - ATS DELLA BRIANZA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,4.955801,1.963834
2017,323 - ATS DELLA MONTAGNA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,21.20692,1
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.98041,2.570111
2015,323 - ATS DELLA MONTAGNA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,10.069521,1.009873
2013,324 - ATS DELLA BRIANZA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.995278,1.194767
2013,327 - ATS DELLA VAL PADANA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.522417,1.004651
2013,326 - ATS DI BRESCIA,25,INFEZIONI DA HIV,15.695804,0
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.707906,1.172566
2013,324 - ATS DELLA BRIANZA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.283561,1.570536
2012,322 - ATS DELL'INSUBRIA,19,MALATTIE E DISTURBI MENTALI,14.412454,3.515723
2013,323 - ATS DELLA MONTAGNA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.784655,1.005495
2013,326 - ATS DI BRESCIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.163706,1.032592
2015,322 - ATS DELL'INSUBRIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,9.685975,1.065849
2013,REGIONE LOMBARDIA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,15.565854,4.194441
2013,325 - ATS DI BERGAMO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.001815,1.648221
2012,328 - ATS DI PAVIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",4.104972,1.043432
2017,327 - ATS DELLA VAL PADANA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.377081,1.002146
2013,REGIONE LOMBARDIA,25,INFEZIONI DA HIV,14.924337,6.633803
2017,324 - ATS DELLA BRIANZA,22,USTIONI,13.333333,1
2014,327 - ATS DELLA VAL PADANA,22,USTIONI,10.692308,5
2015,327 - ATS DELLA VAL PADANA,02,MALATTIE E DISTURBI OCCHIO,2.520921,1.08558
2015,324 - ATS DELLA BRIANZA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.801582,1.074369
2013,325 - ATS DI BERGAMO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.254637,1.021331
2017,326 - ATS DI BRESCIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.600128,1.000503
2014,REGIONE LOMBARDIA,18,MALATTIE INFETTIVE E PARASSITARIE,12.157787,2.62963
2017,327 - ATS DELLA VAL PADANA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,9.387442,1.286982
2016,327 - ATS DELLA VAL PADANA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.923868,1.025034
2017,328 - ATS DI PAVIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.43426,1
2016,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,PR,PREMDC (DRG SENZA SPECIFICA MDC),33.222093,1
2014,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.117773,2.8
2013,327 - ATS DELLA VAL PADANA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.583825,6.125
2015,323 - ATS DELLA MONTAGNA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.496461,1.008596
2014,325 - ATS DI BERGAMO,14,"GRAVIDANZA, PARTO E PUERPERIO",3.951979,1.009108
2017,328 - ATS DI PAVIA,NA,MDC NON APPLICABILE,7.666667,1
2014,322 - ATS DELL'INSUBRIA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.246684,1.00148
2014,325 - ATS DI BERGAMO,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.10319,1.003286
2014,327 - ATS DELLA VAL PADANA,  ,PREMDC (DRG SENZA SPECIFICA MDC),16.903226,1
2012,322 - ATS DELL'INSUBRIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.449307,1.508897
2015,327 - ATS DELLA VAL PADANA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.575805,1.302428
2013,327 - ATS DELLA VAL PADANA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.722321,1.004584
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.401836,1.053309
2014,326 - ATS DI BRESCIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,9.977962,1.275
2015,REGIONE LOMBARDIA,NA,MDC NON APPLICABILE,10.62668,1.576923
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,19,MALATTIE E DISTURBI MENTALI,13.305286,8.245019
2012,327 - ATS DELLA VAL PADANA,  ,PREMDC (DRG SENZA SPECIFICA MDC),16.69697,1
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.074997,1.287058
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,13.677859,3.951599
2017,325 - ATS DI BERGAMO,PR,PREMDC (DRG SENZA SPECIFICA MDC),42.599647,0
2017,REGIONE LOMBARDIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.696895,2.671595
2012,324 - ATS DELLA BRIANZA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.770448,1.8125
2015,327 - ATS DELLA VAL PADANA,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,4.127506,1.001351
2014,326 - ATS DI BRESCIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),7.7,1
2017,322 - ATS DELL'INSUBRIA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,10.055172,10
2015,324 - ATS DELLA BRIANZA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.495556,1.380682
2017,323 - ATS DELLA MONTAGNA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",5.923077,1
2016,323 - ATS DELLA MONTAGNA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,10.014748,1
2014,323 - ATS DELLA MONTAGNA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.520767,1.988827
2016,324 - ATS DELLA BRIANZA,18,MALATTIE INFETTIVE E PARASSITARIE,13.513488,1.25
2017,326 - ATS DI BRESCIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",7.080357,1.066667
2017,327 - ATS DELLA VAL PADANA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.095375,1.089528
2014,322 - ATS DELL'INSUBRIA,  ,PREMDC (DRG SENZA SPECIFICA MDC),13.168142,1
2014,326 - ATS DI BRESCIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,7.332061,3.11236
2013,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.692746,1.512456
2017,REGIONE LOMBARDIA,25,INFEZIONI DA HIV,16.831873,7.681818
2013,326 - ATS DI BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.878212,1.003521
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,01,MALATTIE E DISTURBI SISTEMA NERVOSO,14.100537,2.740798
2014,325 - ATS DI BERGAMO,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.476927,1.608696
2017,322 - ATS DELL'INSUBRIA,24,TRAUMATISMI MULTIPLI,17.141935,0
2013,326 - ATS DI BRESCIA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",5.396004,1
2013,323 - ATS DELLA MONTAGNA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",3.126656,1
2015,REGIONE LOMBARDIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.950176,1.151081
2016,322 - ATS DELL'INSUBRIA,18,MALATTIE INFETTIVE E PARASSITARIE,12.279795,2.846154
2013,322 - ATS DELL'INSUBRIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.50571,1.295371
2016,325 - ATS DI BERGAMO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.694975,2.260274
2012,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,05,MALATTIE E DISTURBI SISTEMA CARDIOCIRCOLATORIO,8.47988,2.215611
2014,REGIONE LOMBARDIA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,6.774213,1.680618
2016,322 - ATS DELL'INSUBRIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.143105,1.724138
2012,328 - ATS DI PAVIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.198671,1.001488
2015,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,22,USTIONI,14.66548,1.25
2012,324 - ATS DELLA BRIANZA,19,MALATTIE E DISTURBI MENTALI,14.360469,8.688602
2017,324 - ATS DELLA BRIANZA,14,"GRAVIDANZA, PARTO E PUERPERIO",4.124989,1.077051
2013,324 - ATS DELLA BRIANZA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,6.130775,1.393148
2014,326 - ATS DI BRESCIA,02,MALATTIE E DISTURBI OCCHIO,2.739933,1.009464
2015,327 - ATS DELLA VAL PADANA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.302596,1.004744
2015,322 - ATS DELL'INSUBRIA,18,MALATTIE INFETTIVE E PARASSITARIE,12.543523,4.529412
2014,REGIONE LOMBARDIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.599845,1.369018
2017,327 - ATS DELLA VAL PADANA,18,MALATTIE INFETTIVE E PARASSITARIE,10.52568,1
2014,REGIONE LOMBARDIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.952026,1.009079
2017,322 - ATS DELL'INSUBRIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",5.59434,1.027027
2013,REGIONE LOMBARDIA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.356786,1.063634
2017,323 - ATS DELLA MONTAGNA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,9.043642,0
2012,323 - ATS DELLA MONTAGNA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.752315,1.265306
2014,327 - ATS DELLA VAL PADANA,17,MALATTIE E DISTURBI MIELOPROLIFERATIVI E NEOPLASIE SCARSAMENTE DIFFERENZIATE,8.849275,1.238512
2017,321 - ATS DELLA CITTA' METROPOLITANA DI MILANO,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.339159,1.241106
2016,REGIONE LOMBARDIA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",3.909404,1.149276
2013,325 - ATS DI BERGAMO,13,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO FEMMINILE,3.003367,1.00061
2014,324 - ATS DELLA BRIANZA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,10.152365,1.396226
2013,323 - ATS DELLA MONTAGNA,09,"MALATTIE E DISTURBI PELLE, TESSUTO SOTTOCUTANEO E MAMMELLA",5.691076,1.002404
2014,322 - ATS DELL'INSUBRIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,11.090152,1.313725
2015,REGIONE LOMBARDIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.013166,2.486567
2014,REGIONE LOMBARDIA,16,MALATTIE E DISTURBI SANGUE ED ORGANI EMATOPOIETICI E SISTEMA IMMUNITARIO,8.533666,2.707972
2012,328 - ATS DI PAVIA,04,MALATTIE E DISTURBI APPARATO RESPIRATORIO,14.167646,1.104869
2017,327 - ATS DELLA VAL PADANA,14,"GRAVIDANZA, PARTO E PUERPERIO",4.007654,1.008897
2014,322 - ATS DELL'INSUBRIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.684771,1.009448
2014,324 - ATS DELLA BRIANZA,11,MALATTIE E DISTURBI RENE E VIE URINARIE,7.242387,1.626113
2014,324 - ATS DELLA BRIANZA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",6.977809,1.285714
2017,326 - ATS DI BRESCIA,03,"MALATTIE E DISTURBI ORECCHIO, NASO E GOLA",2.97623,1.076827
2016,322 - ATS DELL'INSUBRIA,23,FATTORI INFLUENZANTI LO STATO DI SALUTE ED IL RICORSO AI SERVIZI SANITARI,6.11395,1.194471
2017,327 - ATS DELLA VAL PADANA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.922971,1.024708
2012,322 - ATS DELL'INSUBRIA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.937762,3.243243
2017,REGIONE LOMBARDIA,21,"TRAUMATISMI, AVVELENAMENTI ED EFFETTI TOSSICI DEI FARMACI",7.185534,1.119767
2014,324 - ATS DELLA BRIANZA,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,7.889104,2.305263
2017,325 - ATS DI BERGAMO,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.878575,1.053437
2013,323 - ATS DELLA MONTAGNA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.589171,1.009877
2015,322 - ATS DELL'INSUBRIA,PR,PREMDC (DRG SENZA SPECIFICA MDC),38.172708,0
2012,325 - ATS DI BERGAMO,07,MALATTIE E DISTURBI EPATOBILIARI E PANCREAS,8.137343,1.796537
2012,323 - ATS DELLA MONTAGNA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,5.809357,1.002101
2017,REGIONE LOMBARDIA,08,MALATTIE E DISTURBI APPARATO OSTEOMUSCOLARE E TESSUTO CONNETTIVO,8.52883,1.100105
2015,324 - ATS DELLA BRIANZA,06,MALATTIE E DISTURBI APPARATO DIGERENTE,7.322606,1.212375
2012,REGIONE LOMBARDIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.903846,1.006218
2014,324 - ATS DELLA BRIANZA,10,"MALATTIE E DISTURBI ENDOCRINI, METABOLICI E NUTRIZIONALI",6.223398,1.241722
2014,REGIONE LOMBARDIA,20,USO DI ALCOOL/FARMACI E DISTURBI MENTALI ORGANICI INDOTTI,10.128634,5
2014,324 - ATS DELLA BRIANZA,12,MALATTIE E DISTURBI APPARATO RIPRODUTTIVO MASCHILE,4.906023,1.075904
2014,324 - ATS DELLA BRIANZA,01,MALATTIE E DISTURBI SISTEMA NERVOSO,18.016374,4.264231
2017,322 - ATS DELL'INSUBRIA,14,"GRAVIDANZA, PARTO E PUERPERIO",3.735481,1.001466
